Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
C#,6,73,0.1776144638582073,0.0621928000927951
C#,7,85,0.1695925748248413,0.04251379264706723
C#,8,97,0.09091181586304135,0.021338274145141313
C#,9,109,0.04844938155649759,0.02099082731117981
C#,10,121,0.003278164659214519,0.0026286418907603432
D,0,2,0.009048090250677734,0.009351653078682107
D,1,14,0.002917028671120926,0.0038443771680997415
D,2,26,0.003766290894608106,0.008390318702563628
D,3,38,0.09073161147020883,0.1090707811618078
D,4,50,0.16338441564775497,0.08305795120941738
D,5,62,0.23337017442931424,0.09242506098658189
D,6,74,0.23209633256790232,0.06028048440217577
D,7,86,0.19706676636795128,0.03802562243058426
D,8,98,0.10941387955241996,0.019965972117280698
D,9,110,0.04892652602384086,0.019960499479364163
D,10,122,0.002388723114959924,0.0021400548355334976
D#,0,3,0.006766838219225219,0.007379994627754982
D#,1,15,0.002635202324410574,0.003515765689231123
D#,2,27,0.006203483643749752,0.013882134859624204
D#,3,39,0.1198483515983635,0.1663417218205292
D#,4,51,0.15853643003905069,0.08366906348379798
D#,5,63,0.2050584538936186,0.09552865059851076
D#,6,75,0.20129437857076804,0.06176333006302714
D#,7,87,0.17657459304648376,0.03610828264953822
D#,8,99,0.08874314105262592,0.018845463103707036
D#,9,111,0.038114002762434825,0.016238156947487294
D#,10,123,0.0019631563797000815,0.0017511589227850147
E,0,4,0.006070104570374465,0.006833380069960916
E,1,16,0.002318982392243653,0.0033289588914809016
E,2,28,0.01397984839965887,0.028382981498765825
E,3,40,0.11354878784584817,0.18064611197057565
E,4,52,0.13606018356356717,0.07963640809432894
E,5,64,0.14291500872455223,0.07990239970244543
E,6,76,0.16507392855200376,0.059394757718357415
E,7,88,0.118522661859347,0.03386984783141467
E,8,100,0.07355645209318065,0.01792493863651631
E,9,112,0.034617196151529764,0.013810112086762102
E,10,124,0.001551350118799528,0.0014765625466241516
F,0,5,0.00626194174898112,0.007047009525730288
F,1,17,0.001960320155133689,0.003019582763458314
F,2,29,0.027684349241235594,0.05023874339171991
F,3,41,0.08137499485511192,0.16370607429672138
F,4,53,0.20818470379601833,0.08606954197473207
F,5,65,0.18764200036391004,0.08318962082061623
F,6,77,0.17541854103031296,0.05914176914983812
F,7,89,0.11353252534556325,0.03199931480029973
F,8,101,0.07198275043393777,0.017630282014887862
F,9,113,0.03283509080867342,0.012762931634489123
F,10,125,0.0013150068487552031,0.0012611012477793842
F#,0,6,0.00611209815821428,0.0067201349709149205
F#,1,18,0.0017041823376381109,0.002851588340704443
F#,2,30,0.04293983798236499,0.07186503601207367
F#,3,42,0.050596208675300416,0.11623675173599293
F#,4,54,0.2767000964070069,0.0938742475521428
F#,5,66,0.1585402079868039,0.07729187241744793
F#,6,78,0.13453959299103993,0.05697224729970965
F#,7,90,0.10278194494071521,0.028333462440300675
F#,8,102,0.05309211633424406,0.017978980907402145
F#,9,114,0.02273035250410285,0.010484362590002119
F#,10,126,0.0010017875523284459,0.0010232028950826267
G,0,7,0.005358962797198698,0.006012392962127095
G,1,19,0.0015522958410252921,0.002937320964239554
G,2,31,0.043254373614000835,0.06954102936691153
G,3,43,0.033089787031282916,0.07060814888279218
G,4,55,0.21613936563897082,0.07143922024607556
G,5,67,0.13502864905411419,0.08265597781312382
G,6,79,0.17003052286191409,0.05512302092890504
G,7,91,0.09652269703929818,0.027825539533739604
G,8,103,0.0579772867796471,0.01744267000844179
G,9,115,0.019839517057835706,0.009369106289941871
G,10,127,0.0007806153573957588,0.0008006867235221355
G#,0,8,0.005250061653770367,0.00594157651456815
G#,1,20,0.0014927387663525595,0.0029658634857597723
G#,2,32,0.03327103928624987,0.059677923987881853
G#,3,44,0.03640995558718348,0.06179335947254234
G#,4,56,0.22437556632820155,0.07963260444913349
G#,5,68,0.12933740041878386,0.07482437566907814
G#,6,80,0.18266721788269996,0.05191449759755526
G#,7,92,0.08997403719276528,0.027799778445625447
G#,8,104,0.05034000788297945,0.01832083641474979
G#,9,116,0.014998828724329361,0.00843546422838114
