Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
F#,1,18,0.00839025693452751,0.02950768060604093
F#,2,30,0.0505130544003092,0.1645299220983659
F#,3,42,0.9347171159083085,0.2295845515574913
F#,4,54,0.36472144395291417,0.13746268473681883
F#,5,66,0.5877543434418875,0.12198194224308898
F#,6,78,0.1365753762844666,0.059278563614921974
F#,7,90,0.04032803534819914,0.027891132574551447
F#,8,102,0.015889202548408483,0.020949948495016673
F#,9,114,0.00437832577747978,0.01024049960026445
F#,10,126,0.0029278941023455477,0.006740288071232075
G,0,7,0.0020162400996396007,0.026289509267798546
G,1,19,0.011052372632440344,0.03616122780763043
G,2,31,0.03432935180338897,0.12888840125035897
G,3,43,0.32593763881110316,0.1930886848645374
G,4,55,0.3624143396902966,0.1520987038927565
G,5,67,0.6043899595375746,0.1194082495210573
G,6,79,0.1930681695020148,0.053132393413757896
G,7,91,0.07066724753504708,0.02819706803315558
G,8,103,0.013868873989477967,0.02063266883281278
G,9,115,0.004389066658503177,0.010992523260070544
G,10,127,0.00320170856078338,0.007161965355181903
G#,0,8,0.0022212573588652326,0.02582888783808214
G#,1,20,0.01461506440180398,0.04110339961262503
G#,2,32,0.030716646408167177,0.10491904801446289
G#,3,44,0.15313600035820407,0.1748936104229759
G#,4,56,0.35577809823294726,0.15412160883197412
G#,5,68,0.5215323694557596,0.11535195985194129
G#,6,80,0.1848216473905597,0.05514165351796154
G#,7,92,0.06781430050285052,0.027646170548928567
G#,8,104,0.015030241601544234,0.02007291396021422
G#,9,116,0.004611617021320176,0.011692332237433678
