Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
D#,6,75,0.11598051763334345,0.08926537019053771
D#,7,87,0.09135467253088071,0.06853567092841778
D#,8,99,0.05841749342897753,0.04916932236007649
D#,9,111,0.03670324458319109,0.029946746359589774
D#,10,123,0.009792677093964485,0.016940217844580198
E,0,4,0.006290162117117135,0.12162296672214384
E,1,16,0.007433009140933191,0.04988933309368549
E,2,28,0.07198672772060204,0.1565101699485174
E,3,40,2.1519620684016143,1.5901925170399678
E,4,52,0.5627095783212029,0.5351623275242992
E,5,64,0.1386668842927123,0.20030162056672865
E,6,76,0.11133220259561552,0.0874148223701685
E,7,88,0.14496450279327758,0.07650601009241163
E,8,100,0.07874980795715598,0.054766790880220816
E,9,112,0.030985561447094755,0.026361531900327716
E,10,124,0.00921567087075044,0.016392968328671553
F,0,5,0.006729221489728782,0.1391706300766894
F,1,17,0.008143877789750521,0.05457618061832377
F,2,29,0.10372873538894972,0.18859644267646114
F,3,41,2.2540701805407752,1.3877627314316223
F,4,53,0.68993278973841,0.4550553084426161
F,5,65,0.15365914047868498,0.20940787419309667
F,6,77,0.10839965493877829,0.08715565326068828
F,7,89,0.1397985496672988,0.071787238645552
F,8,101,0.07756095989043929,0.05115302979266487
F,9,113,0.023281267368662116,0.02278675486003917
F,10,125,0.009542447738117998,0.015623843848093224
F#,0,6,0.004975718422005038,0.07483820510875315
F#,1,18,0.008507585970657042,0.05825238097957338
F#,2,30,0.1290772025571451,0.2565933252482414
F#,3,42,2.8619286881851114,1.184670454080822
F#,4,54,0.8186044764978011,0.4382840695152066
F#,5,66,0.19854695764835914,0.22680458484460472
F#,6,78,0.13325305924481737,0.09678938944520497
F#,7,90,0.1210500001114343,0.07174307540264144
F#,8,102,0.06509761297187105,0.04211425469640558
F#,9,114,0.019010265944264977,0.02030640969230146
F#,10,126,0.0092178681424918,0.014438692786398947
G,0,7,0.004739600013254202,0.06091156308314987
G,1,19,0.009806441211987312,0.06504621383693122
G,2,31,0.2177185086157478,0.36235143451926677
G,3,43,2.645641901731916,1.0141222345313292
G,4,55,0.5605289809798482,0.39001176060000636
G,5,67,0.15881655310255144,0.19736525557538734
G,6,79,0.11577568397395845,0.08762389286614629
G,7,91,0.09982318191821019,0.06594715659565108
G,8,103,0.053546563087853216,0.035564265708547864
G,9,115,0.01730380284194757,0.019773089341581177
G,10,127,0.008007131370547111,0.012837171540414357
G#,0,8,0.004071243400734039,0.0832152765012298
G#,1,20,0.011646286570716202,0.07793689693394582
G#,2,32,0.44176210585778247,0.48605094971328894
G#,3,44,1.8064054960486222,0.8513157774263137
G#,4,56,0.35453469997287257,0.350174950138454
G#,5,68,0.1365197708085437,0.14950637990460605
G#,6,80,0.1692594038943706,0.07773479350678078
G#,7,92,0.13244839807189368,0.06309278374068068
G#,8,104,0.04439172371977681,0.033372171226816634
G#,9,116,0.01678239308466656,0.020112115771365544
