Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
D#,9,111,0.014664411087974793,0.032117237955365786
D#,10,123,0.004025268066289535,0.013840347790390456
E,0,4,0.001239158690201857,0.0308113964912753
E,1,16,0.003579174440028868,0.029630713030002
E,2,28,0.03312963523715859,0.057991078004881784
E,3,40,2.7640864835089785,0.45412143746802786
E,4,52,0.3965495912742393,0.29283955418522073
E,5,64,0.14810987540693668,0.14787041787886573
E,6,76,0.3503903180226711,0.07481832731792691
E,7,88,0.13179884347387863,0.04420994038697238
E,8,100,0.03663156865007205,0.03918443045935628
E,9,112,0.017556854129790092,0.029621788481459112
E,10,124,0.0035903596713823,0.013278262893485146
F,0,5,0.0015067951945864492,0.02815367150549825
F,1,17,0.004694905602836947,0.02808470703486786
F,2,29,0.06604591521846606,0.06324378110103421
F,3,41,2.418663604627069,0.5392369988727759
F,4,53,0.32583252542208346,0.2454939945403599
F,5,65,0.12647365499781849,0.1411304348913108
F,6,77,0.22181374518976374,0.06767406910338224
F,7,89,0.04905127906236952,0.04716741714417469
F,8,101,0.022351998274615547,0.040948531079806276
F,9,113,0.017286807768244233,0.029558511164327943
F,10,125,0.0028811898426970967,0.011783058738160984
F#,0,6,0.0017790909577907802,0.02919082859666973
F#,1,18,0.00523343395780935,0.0291519730858232
F#,2,30,0.1363228199813538,0.0687916992548481
F#,3,42,1.849307455317861,0.5337237850751327
F#,4,54,0.22062569165186874,0.20765737815293472
F#,5,66,0.14678199145015403,0.13624882038550454
F#,6,78,0.31535638710834313,0.062365517859402295
F#,7,90,0.07770561095113769,0.05743614827908586
F#,8,102,0.023714722817711566,0.04587018828331325
F#,9,114,0.014580760254017576,0.030536606729767508
F#,10,126,0.0025405230873879127,0.00986479211897876
G,0,7,0.0017064044085614342,0.028511107376409592
G,1,19,0.005661769272016067,0.030212746106301803
G,2,31,0.3584717177158501,0.07478004634929597
G,3,43,1.2710832633180464,0.5228644551961772
G,4,55,0.29078851454538096,0.2002915620240879
G,5,67,0.17332945333640215,0.1084416975961229
G,6,79,0.2501769835628029,0.0566738519477261
G,7,91,0.07034077617326918,0.05618450755340036
G,8,103,0.021331116736379784,0.04256555133155933
G,9,115,0.011262683085293719,0.0279315064772059
G,10,127,0.0022556017831338987,0.008364753380129215
G#,0,8,0.001364517474894943,0.02668079184096295
G#,1,20,0.005753957318850056,0.03139557954583425
G#,2,32,0.7318493857831343,0.09100080258913114
G#,3,44,0.8326760204844219,0.5184940670524077
G#,4,56,0.5591166874270777,0.18589694962224612
G#,5,68,0.3203539782331181,0.10029936771758424
G#,6,80,0.2761731240151523,0.04890350536835116
G#,7,92,0.058648945923252246,0.05397370770988972
G#,8,104,0.02220743428138565,0.03751777610027954
G#,9,116,0.008815617965722566,0.02847781270891292
