Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
D,1,14,0.09295111032315945,0.2001167865048015
D,2,26,0.12411240144361049,0.12725597871927333
D,3,38,0.5832636800670827,0.4483342881046659
D,4,50,0.6076946509745319,0.1547097933990365
D,5,62,0.09177435072186356,0.1117058503423495
D,6,74,0.05874090497196029,0.07457766834000504
D,7,86,0.0649225166651412,0.0654557416425666
D,8,98,0.04748917109126775,0.05479903603401192
D,9,110,0.0279553328080658,0.03901455944765984
D,10,122,0.015122981866589207,0.020815232760326135
D#,0,3,0.11153180477504634,0.2040495710953599
D#,1,15,0.10159301046686071,0.19052861236431076
D#,2,27,0.1869948604962115,0.1509896178409069
D#,3,39,0.5958731631047766,0.46452793812690535
D#,4,51,0.5791249898491192,0.14118815917554192
D#,5,63,0.09786490322617644,0.08710170227579747
D#,6,75,0.1012290550145492,0.08209552483255211
D#,7,87,0.08678144571489921,0.07348974375812668
D#,8,99,0.05846739235299557,0.055349295633099434
D#,9,111,0.03310324180179531,0.03993560305704308
D#,10,123,0.013694726629541111,0.02032893291803106
E,0,4,0.10967133922074539,0.19028514074262892
E,1,16,0.10301811959172939,0.17773778091664555
E,2,28,0.36078540857247937,0.20339579259836807
E,3,40,0.6182007438530491,0.3505155309211793
E,4,52,0.5394959651834649,0.1159506212811312
E,5,64,0.12785304626353006,0.08642312495864438
E,6,76,0.11535142227625128,0.08130078818626324
E,7,88,0.09464575613439838,0.07231716505306554
E,8,100,0.04676938069909443,0.05212087794104275
E,9,112,0.029995533780927622,0.039077027889508335
E,10,124,0.012495299824391251,0.018705024516560108
F,0,5,0.12522731165878292,0.21833521648109444
F,1,17,0.09889244641960387,0.18416447638351452
F,2,29,0.7065449982216516,0.3113330038687884
F,3,41,0.9848162853976049,0.36653451884929017
F,4,53,0.7686925250837452,0.12634298858321996
F,5,65,0.22217929206473488,0.09167802795270528
F,6,77,0.16841939049263463,0.07807777149339172
F,7,89,0.1481863003500147,0.07354378827332247
F,8,101,0.04730646165791915,0.050406056296684584
F,9,113,0.02847284502786205,0.03714272573069889
F,10,125,0.011241484292932865,0.017312723158824966
F#,0,6,0.11496759956875514,0.24379554947151022
F#,1,18,0.11038928923006076,0.18461664455878585
F#,2,30,0.7450855606113197,0.2705527910394299
F#,3,42,0.8344478269192018,0.2964241177833304
F#,4,54,0.6795290867926937,0.12288742612538864
F#,5,66,0.19779326729824304,0.08291918628948468
F#,6,78,0.1571840418934568,0.07625080345546059
F#,7,90,0.13485715303678797,0.07367771133407146
F#,8,102,0.04317924945603554,0.050230405696036116
F#,9,114,0.025628356203417507,0.03326715866749238
F#,10,126,0.010517968811525934,0.01624053655164044
G,0,7,0.0978245965894686,0.2594477102020328
G,1,19,0.1415531532287,0.17211197433919342
G,2,31,0.6548267871046158,0.1920966556454302
G,3,43,0.4610478103335931,0.1955971828739664
G,4,55,0.4167267595381559,0.09939719163117085
G,5,67,0.130295989692926,0.07555781960260197
G,6,79,0.12509299038901606,0.07692325227205328
G,7,91,0.09711096079921898,0.0702136670654767
G,8,103,0.04679950304950291,0.05202750281166036
G,9,115,0.02496775972594152,0.03147627091374088
G,10,127,0.00970554596162215,0.015622641728818977
G#,0,8,0.09341503853134038,0.2659720078450867
G#,1,20,0.16101663651634687,0.17326622873362935
G#,2,32,0.5828154391060869,0.19830316207704723
G#,3,44,0.45538410023125014,0.2521320142316125
G#,4,56,0.38173290960203843,0.09747563023772873
G#,5,68,0.12428730362261445,0.07624373881410411
G#,6,80,0.12906511340778123,0.0749445760153776
G#,7,92,0.09276712934853147,0.06655995400235142
G#,8,104,0.05015238588142071,0.052444716723382905
G#,9,116,0.02294071402878482,0.029627392180326586
