Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
F,0,5,0.0016906838871196819,0.05479537823490397
F,1,17,0.00586889332329117,0.06135059444073605
F,2,29,0.09416819267340037,0.31233963676302645
F,3,41,0.4033166662604053,0.3876932641262651
F,4,53,0.453807045160142,0.1646720469293901
F,5,65,0.24026722995068955,0.16621136717023238
F,6,77,0.1852607936838885,0.08896351300391557
F,7,89,0.09211002331065317,0.05212600554662429
F,8,101,0.04713552536158778,0.034419312671406035
F,9,113,0.01614814769793556,0.01791395261695139
F,10,125,0.003929986211976987,0.007127769430977034
F#,0,6,0.0019001546465487304,0.05689564207949001
F#,1,18,0.007029459059093651,0.05776826061756428
F#,2,30,0.13108185274356826,0.32805381495873676
F#,3,42,0.5167349198140402,0.328503672099419
F#,4,54,0.34053456018901923,0.17281525724653896
F#,5,66,0.20540586043255027,0.16940838476052653
F#,6,78,0.20551154759681886,0.08871517060129853
F#,7,90,0.11205363370775126,0.05310567285516442
F#,8,102,0.050485444951022494,0.03381948604886455
F#,9,114,0.015680957240447775,0.017740944939784713
F#,10,126,0.003683808022208178,0.006353622830600379
G,0,7,0.0019372693900580945,0.056437371844823406
G,1,19,0.008312739704499248,0.05921505651066463
G,2,31,0.37672730582792946,0.37920206158046427
G,3,43,0.9569021257533552,0.28951766234148163
G,4,55,0.6344665969212364,0.17807537706300097
G,5,67,0.26127614647083625,0.1574968045630754
G,6,79,0.2151220141108694,0.08759733193851969
G,7,91,0.12142299597010939,0.04891850768750533
G,8,103,0.04892117832488923,0.03405326734398297
G,9,115,0.012433360939015575,0.01607613000121799
G,10,127,0.003110358239900831,0.005444495525325266
G#,0,8,0.0019747948957697958,0.05703238131435699
G#,1,20,0.010860209263373891,0.07158389867288481
G#,2,32,1.0156417923328167,0.4957435864238745
G#,3,44,2.3522439774602346,0.34896776677899954
G#,4,56,1.636987754727967,0.21964789391566508
G#,5,68,0.4952181348787603,0.15147609198693768
G#,6,80,0.3541360905965027,0.08107851777273771
G#,7,92,0.21507523149652666,0.04381317865533125
G#,8,104,0.05363474262242324,0.032345397547588174
G#,9,116,0.01061521713286974,0.014483212036728952
