Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
C#,6,73,0.3597488137144035,0.12404191515981877
C#,7,85,0.15545070615176032,0.054692146797417865
C#,8,97,0.04687039180446643,0.04628886787898417
C#,9,109,0.018203432781446715,0.023152430489034922
C#,10,121,0.010413975315001095,0.02102115508227891
D,0,2,0.001668338429296727,0.08994981239077003
D,1,14,0.0015704065601350795,0.09090483506117311
D,2,26,0.015529619113918525,0.0927740230412878
D,3,38,0.7662072514047787,0.7648979050649367
D,4,50,0.35397347686747277,0.28239323254717147
D,5,62,0.410416844703572,0.3154097576313925
D,6,74,0.21348091431369998,0.12553771208157155
D,7,86,0.11106288134742379,0.05257467378989995
D,8,98,0.06962777218923051,0.04586680518348011
D,9,110,0.018208315588625464,0.023721970326317107
D,10,122,0.01064506427170512,0.021709619404608135
D#,0,3,0.001558359915070616,0.08482536663987467
D#,1,15,0.0018485265056822973,0.09516229477269325
D#,2,27,0.022419125447134227,0.1172854357773892
D#,3,39,0.7571843398638133,0.7949754143121518
D#,4,51,0.29149361399543416,0.2809594263892042
D#,5,63,0.42737119218044217,0.27165220048967675
D#,6,75,0.2118231487014266,0.12679127002006246
D#,7,87,0.11155093473765,0.05511184108928025
D#,8,99,0.0600847768139854,0.041354959497302744
D#,9,111,0.0181831414230816,0.02433829440000947
D#,10,123,0.008756989613746016,0.018534207203477822
E,0,4,0.0014210555102064336,0.08901974857274751
E,1,16,0.002115309270803248,0.08946093446885665
E,2,28,0.03322061048087967,0.18366944214552453
E,3,40,0.8878241934328641,0.7631550831475413
E,4,52,0.43262359922611787,0.282255629016218
E,5,64,0.4839758203475957,0.25678064585220267
E,6,76,0.314361569402125,0.12448306212921795
E,7,88,0.14166049052990323,0.05366814431364182
E,8,100,0.05128664078217028,0.0416337544727875
E,9,112,0.015559780407041899,0.02257940473361408
E,10,124,0.007307642325759225,0.016467164075728014
F,0,5,0.001304031164194233,0.0948126257490975
F,1,17,0.002499942809754082,0.08727825308302221
F,2,29,0.046709703110420255,0.25526649178481287
F,3,41,1.0185907341349947,0.6798189106722499
F,4,53,0.5058474234969522,0.26159869798940055
F,5,65,0.4290392802822738,0.22149691124465204
F,6,77,0.27931132584897017,0.10448957031019028
F,7,89,0.11749954567768411,0.05100700177140895
F,8,101,0.04760202504383186,0.04094781602373414
F,9,113,0.012112433905936967,0.019488250727731096
F,10,125,0.007440980880861432,0.016059145870447416
F#,0,6,0.0011928325398735846,0.0959307930288332
F#,1,18,0.002853822662341807,0.09218196989139354
F#,2,30,0.06338933011844472,0.2941452339158765
F#,3,42,0.9804519425794398,0.5747406921898494
F#,4,54,0.4621073852329843,0.24682431861236953
F#,5,66,0.3865874336333081,0.1712114456730511
F#,6,78,0.1523489586156154,0.08205407694901107
F#,7,90,0.058429642120930075,0.049424768213953314
F#,8,102,0.03953560298477822,0.041181805004865776
F#,9,114,0.010206192888341218,0.01804696362100353
F#,10,126,0.008098048759315255,0.01631689379223841
G,0,7,0.0010722741464873323,0.09944972694185061
G,1,19,0.0032241400679996223,0.08840369561960962
G,2,31,0.07872684964330207,0.3112625109011819
G,3,43,1.182281792381127,0.5231386159035748
G,4,55,0.6223723393139724,0.2840417122234068
G,5,67,0.6995850097157164,0.17394004869364726
G,6,79,0.2637386488120124,0.07199187215578066
G,7,91,0.09177626940174169,0.048462943566436906
G,8,103,0.04141835197112929,0.0401928715778196
G,9,115,0.009897420138869717,0.01846048452534495
G,10,127,0.008067631473962394,0.01649992122142029
G#,0,8,0.0009646858394669405,0.08312977827483094
G#,1,20,0.003604696290058247,0.08923716944762287
G#,2,32,0.11495605373370717,0.3521441638408984
G#,3,44,1.111087882582124,0.4290778591913177
G#,4,56,0.5545398249750891,0.26033536475585284
G#,5,68,0.6432725422124506,0.1647819620932245
G#,6,80,0.2347691403232444,0.07468045770994883
G#,7,92,0.09370411339462961,0.05643508853455242
G#,8,104,0.039190979879082856,0.037536778996979506
G#,9,116,0.010479461830857694,0.020204761725233996
