Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
C#,2,25,0.004903569527274074,0.04151242914394187
C#,3,37,0.5384192795545466,0.2893971650383244
C#,4,49,0.6033603644627532,0.17450720331759845
C#,5,61,0.7892428079165872,0.2177655029776159
C#,6,73,0.16928595253920345,0.11743747431582377
C#,7,85,0.0649272915613657,0.05176207807232816
C#,8,97,0.09549153223012853,0.051566502781640634
C#,9,109,0.05122852908945704,0.04366309239370511
C#,10,121,0.01300816772812865,0.02122662062069424
D,0,2,0.0008923967105827334,0.02491222968786779
D,1,14,0.001043905534419812,0.026076885421804818
D,2,26,0.006249963950794181,0.04969506896089699
D,3,38,0.5266492848620027,0.24493848639804663
D,4,50,0.4587446247318819,0.1917129421912171
D,5,62,0.6585959969012789,0.21113184345205607
D,6,74,0.17526845772582314,0.10751780829178434
D,7,86,0.051915274134346275,0.04773189290418716
D,8,98,0.09415879077287519,0.04559001627556735
D,9,110,0.037963504360949876,0.037114293118488115
D,10,122,0.012276059158802933,0.019447660151148592
D#,0,3,0.0010834363700593865,0.026848711144604832
D#,1,15,0.0011681795905934933,0.02633019535990834
D#,2,27,0.008541666003880516,0.06646516468936894
D#,3,39,0.6066731122977366,0.21870317919070575
D#,4,51,0.3167152397032459,0.2436479444624313
D#,5,63,0.6203510732168326,0.19560581715284742
D#,6,75,0.17908309903355316,0.09208786832877017
D#,7,87,0.037952819369310775,0.04515766705524125
D#,8,99,0.0815736614245232,0.0430485204429451
D#,9,111,0.028724762002048324,0.03305954344586902
D#,10,123,0.011894845083165129,0.017124148381454516
E,0,4,0.000942931329344635,0.02614679724961885
E,1,16,0.001337136616694963,0.026996331856630414
E,2,28,0.011429992460205837,0.08751932788052653
E,3,40,0.628048365145256,0.19985264938556938
E,4,52,0.31499543524913326,0.2549175828761954
E,5,64,0.6143295636549178,0.17984333840225766
E,6,76,0.16159567943291447,0.0838376827445991
E,7,88,0.032392001659351105,0.041899108831206386
E,8,100,0.08794349297164648,0.0479170531448261
E,9,112,0.02206918881491632,0.02826953578605137
E,10,124,0.01087481992049529,0.015789235704780333
F,0,5,0.0009969639477511647,0.02466942319979772
F,1,17,0.0014917018074000062,0.02732652900324225
F,2,29,0.01779582070278155,0.11062683172269859
F,3,41,0.4975735426900467,0.19049001854199252
F,4,53,0.338478389018668,0.21783108738049656
F,5,65,0.41992214940198364,0.15611614312518152
F,6,77,0.11147730875442466,0.07768832906778078
F,7,89,0.040875425622528334,0.04025530353024699
F,8,101,0.06769872751867938,0.05473399471933066
F,9,113,0.017977496199911236,0.02589646582144862
F,10,125,0.010148876786509869,0.01528478582429374
F#,0,6,0.0011258075136255296,0.02446207846787038
F#,1,18,0.0017598060087061177,0.027277780539881225
F#,2,30,0.02866540468396894,0.1449648266873909
F#,3,42,0.45632430710266403,0.17841145089126734
F#,4,54,0.4369042692731121,0.21433614826543917
F#,5,66,0.49613441031624916,0.17100120727795018
F#,6,78,0.15083575899664697,0.07757355784007022
F#,7,90,0.052941113464309235,0.042821971697849966
F#,8,102,0.0852752799312539,0.06555959392470666
F#,9,114,0.020476723356714077,0.02636745890219064
F#,10,126,0.010469971352522412,0.014470325235965597
G,0,7,0.0010324970889228863,0.026498774096420527
G,1,19,0.0020054116926985603,0.02700424278042512
G,2,31,0.03706755010051421,0.16288549513423825
G,3,43,0.44176565107207627,0.17271070005639758
G,4,55,0.424733176275092,0.1724998602945338
G,5,67,0.3973142790557721,0.15251167386200074
G,6,79,0.1316029977610974,0.0752568569492279
G,7,91,0.044201245699240346,0.043483930304769956
G,8,103,0.10215951257150409,0.07406322907709025
G,9,115,0.02211269545096254,0.026735853534592933
G,10,127,0.008831235685297822,0.01263554758579472
G#,0,8,0.0008443394474696945,0.02715938068687002
G#,1,20,0.0019675633383105214,0.027506553133277725
G#,2,32,0.05515381252954488,0.178666910516466
G#,3,44,0.48000731798297774,0.19684265149345667
G#,4,56,0.5067729359708404,0.1732566546183137
G#,5,68,0.2643905069864628,0.15011184135684336
G#,6,80,0.11776012833200335,0.07320079129779973
G#,7,92,0.05179454351100318,0.0454220154523256
G#,8,104,0.09525415251724002,0.06953247104476466
G#,9,116,0.031081007691779423,0.031066436772695213
