Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
D,1,14,0.00812705591143264,0.046740077656748806
D,2,26,0.01230380664855041,0.06009285694123902
D,3,38,0.28011644169590455,0.10801208837066233
D,4,50,0.2794014257331078,0.08350875219578084
D,5,62,0.2415453892087789,0.08425537138530999
D,6,74,0.1840344684988005,0.05278231179614702
D,7,86,0.12962979931649948,0.03433554409466936
D,8,98,0.03453351253240781,0.015751440177532827
D,9,110,0.008357900343542748,0.006910415231196798
D,10,122,0.004113926530248684,0.006142465319001219
D#,0,3,0.0013701931140656296,0.021958964066695345
D#,1,15,0.007301690530443753,0.04480848809126293
D#,2,27,0.019056159308835863,0.0737639294763296
D#,3,39,0.2989817385246047,0.1005596913290833
D#,4,51,0.32234960395115986,0.08887039192255415
D#,5,63,0.25867599981954364,0.08238720865985084
D#,6,75,0.19803015778222408,0.0507437865806771
D#,7,87,0.12257658777105444,0.033398614837100625
D#,8,99,0.02537368682113582,0.013851965811778253
D#,9,111,0.009830040704757823,0.007697703394402944
D#,10,123,0.0038054680799847153,0.005867583662243974
E,0,4,0.001529517390849351,0.026139005246603945
E,1,16,0.005884021008068155,0.045595526806317815
E,2,28,0.03626666233717278,0.08448459329579341
E,3,40,0.2803354144495968,0.08996851925649986
E,4,52,0.3314779476262619,0.09253553817225192
E,5,64,0.19904449726825993,0.07198807684232707
E,6,76,0.16795976473876886,0.05066151742684103
E,7,88,0.08698478209570842,0.0326767613108877
E,8,100,0.021216896461638327,0.012476656210841505
E,9,112,0.008814954296213684,0.0077814782175035695
E,10,124,0.0033014202624931685,0.0055966234175184575
F,0,5,0.0014971155772551743,0.02884394445986342
F,1,17,0.00538614254546516,0.04058526220290451
F,2,29,0.04097583408776026,0.0932942081026533
F,3,41,0.32084779300343746,0.08427540065600365
F,4,53,0.34081958771160664,0.08651885152866638
F,5,65,0.15957339379401195,0.06365799923424294
F,6,77,0.1664656271066878,0.049957313098625375
F,7,89,0.08506152127559659,0.03143321329865783
F,8,101,0.020555113456633863,0.010954052215741604
F,9,113,0.00792043060945786,0.007477585023566054
F,10,125,0.0029398392337088657,0.0053391543986783885
F#,0,6,0.0015799539830923636,0.030823389172145308
F#,1,18,0.0059810403948593535,0.040527687474138215
F#,2,30,0.05083201994048279,0.09605673679537154
F#,3,42,0.3435539146184737,0.08458469376547946
F#,4,54,0.312658787497525,0.07569645531506512
F#,5,66,0.14964571418547157,0.06027970116256663
F#,6,78,0.1757086310759372,0.04704469396922972
F#,7,90,0.09232432022965696,0.030251982812175445
F#,8,102,0.017869349333095016,0.00985398847095921
F#,9,114,0.00748859572833632,0.007138396851209633
F#,10,126,0.0027932340983078514,0.005009843893622698
G,0,7,0.001766652997176328,0.03162529148386514
G,1,19,0.007028157534646472,0.03649356576882786
G,2,31,0.05430721632786138,0.09939444396036595
G,3,43,0.41894791248901403,0.08389453386903276
G,4,55,0.3415283274836275,0.0771079226988785
G,5,67,0.17406657537492357,0.06017974620011144
G,6,79,0.20057006126717397,0.045693623843863246
G,7,91,0.09014630702401162,0.029850042747446195
G,8,103,0.014652849201654267,0.009548907194032568
G,9,115,0.006184504661645857,0.006573827804522138
G,10,127,0.0025660525524070616,0.004512028808303706
G#,0,8,0.0019542506775647884,0.03267156756341668
G#,1,20,0.007522657692181707,0.03496744235681647
G#,2,32,0.0500860383567478,0.09838677453557457
G#,3,44,0.44108056474331164,0.08295646106356179
G#,4,56,0.3442110328117524,0.07957647419702975
G#,5,68,0.14114247632479163,0.05792070425195675
G#,6,80,0.1768147222251817,0.04420120249294485
G#,7,92,0.07224167819272333,0.030091336590018454
G#,8,104,0.014167152135900817,0.009925314574695013
G#,9,116,0.00514196734050311,0.006280103614882278
