,MIDI Note,Note,Octave,time,value
492351,63,D#,5,3846,0.18273228316316228
492352,64,E,5,3846,0.2613034762825817
492353,65,F,5,3846,0.10715787317919732
492355,67,G,5,3846,0.19454395943130454
492356,68,G#,5,3846,0.17003192496801744
492360,72,C,6,3846,0.14334513080917494
492462,46,A#,3,3847,0.10552232030755505
492463,47,B,3,3847,0.1598989642526944
492464,48,C,4,3847,0.12470343580126511
492475,59,B,4,3847,0.11854266998077106
492478,62,D,5,3847,0.13497251115760703
492480,64,E,5,3847,0.1993046194820239
492481,65,F,5,3847,0.16538873627411219
492483,67,G,5,3847,0.14965012594032592
492484,68,G#,5,3847,0.12268024253531828
492607,63,D#,5,3848,0.11126311362376462
492608,64,E,5,3848,0.167780311061858
492609,65,F,5,3848,0.11148977455425266
492611,67,G,5,3848,0.12991952657418587
492612,68,G#,5,3848,0.10396748438902557
492736,64,E,5,3849,0.1492733542388993
492737,65,F,5,3849,0.12121455432532645
492739,67,G,5,3849,0.11834131022208776
492864,64,E,5,3850,0.1453703604267493
492867,67,G,5,3850,0.10660100400371837
492992,64,E,5,3851,0.12764112155188334
493120,64,E,5,3852,0.11925690800408599
493248,64,E,5,3853,0.1424149223681642
493376,64,E,5,3854,0.14283902401387505
493377,65,F,5,3854,0.10527143070304501
493503,63,D#,5,3855,0.10143629637748025
493504,64,E,5,3855,0.15471468164779528
493505,65,F,5,3855,0.10067540242304705
493507,67,G,5,3855,0.1305317273368967
493539,99,D#,8,3855,0.11006522873832046
493631,63,D#,5,3856,0.10324249860007965
493632,64,E,5,3856,0.15360369101981752
493633,65,F,5,3856,0.10382125849081918
493635,67,G,5,3856,0.12419622574076698
493636,68,G#,5,3856,0.1097720120616868
493666,98,D,8,3856,0.10159086919473227
493667,99,D#,8,3856,0.2628149661163322
493668,100,E,8,3856,0.18635173634743651
493758,62,D,5,3857,0.10730158914833507
493760,64,E,5,3857,0.13987849519944862
493761,65,F,5,3857,0.11025493841146511
493763,67,G,5,3857,0.10258249882299636
493795,99,D#,8,3857,0.17244142615369695
493796,100,E,8,3857,0.16281298432893018
493887,63,D#,5,3858,0.1348862440513501
493888,64,E,5,3858,0.16342304935112847
493889,65,F,5,3858,0.10751743137231426
493891,67,G,5,3858,0.10827092131185545
494016,64,E,5,3859,0.10130009066418473
494019,67,G,5,3859,0.10897646248828931
494144,64,E,5,3860,0.1005254590279976
494272,64,E,5,3861,0.10213330177061992
494408,72,C,6,3862,0.22661400449932645
494409,73,C#,6,3862,0.1721277250332118
494420,84,C,7,3862,0.11480173658840366
494439,103,G,8,3862,0.14331350443235188
494535,71,B,5,3863,0.10315879655289395
494536,72,C,6,3863,0.35945057264985847
494537,73,C#,6,3863,0.3675324681158221
494538,74,D,6,3863,0.1082710483063601
494548,84,C,7,3863,0.11885513286742957
494549,85,C#,7,3863,0.11087724294421737
494567,103,G,8,3863,0.13103232559911138
494568,104,G#,8,3863,0.12554878142290463
494664,72,C,6,3864,0.20747235634903158
494665,73,C#,6,3864,0.31054195211230545
494666,74,D,6,3864,0.134405340206192
494696,104,G#,8,3864,0.14655947038183376
494793,73,C#,6,3865,0.1317978086876172
494794,74,D,6,3865,0.10445195306067212
494824,104,G#,8,3865,0.23393925266020016
494825,105,A,8,3865,0.1449075711379469
494921,73,C#,6,3866,0.14494193435766564
494951,103,G,8,3866,0.12613227639197921
494952,104,G#,8,3866,0.2443886522477682
494953,105,A,8,3866,0.1377513667193445
495020,44,G#,3,3867,0.11051838651018105
495021,45,A,3,3867,0.11225154416629911
495048,72,C,6,3867,0.16297481899756214
495049,73,C#,6,3867,0.26155007463712127
495050,74,D,6,3867,0.1048586035445264
495080,104,G#,8,3867,0.17711096076607627
495145,41,F,3,3868,0.10549865035387333
495146,42,F#,3,3868,0.1203623668823255
495147,43,G,3,3868,0.13769465688635307
495148,44,G#,3,3868,0.16613199887885546
495149,45,A,3,3868,0.20085198444260619
495150,46,A#,3,3868,0.19745813492132422
495151,47,B,3,3868,0.11954137154704436
495152,48,C,4,3868,0.10983924928799366
495153,49,C#,4,3868,0.17861885426555488
495154,50,D,4,3868,0.1720368399841738
495155,51,D#,4,3868,0.10777658981911707
495163,59,B,4,3868,0.10737412675124376
495169,65,F,5,3868,0.11395519632598788
495176,72,C,6,3868,0.16410907019412588
495177,73,C#,6,3868,0.2529865240877383
495178,74,D,6,3868,0.13552030083251815
495208,104,G#,8,3868,0.12143202123937327
495271,39,D#,3,3869,0.10378430531839689
495272,40,E,3,3869,0.12010291446974777
495273,41,F,3,3869,0.12885893142287252
495274,42,F#,3,3869,0.14115543317381946
495275,43,G,3,3869,0.15651294063419635
495276,44,G#,3,3869,0.18927436657751864
495277,45,A,3,3869,0.25198807147085767
495278,46,A#,3,3869,0.2984623943792093
495279,47,B,3,3869,0.2708884707899627
495280,48,C,4,3869,0.27680551437807316
495281,49,C#,4,3869,0.33394689890372337
495282,50,D,4,3869,0.2827110809614026
495283,51,D#,4,3869,0.15981567713539904
495285,53,F,4,3869,0.1573679533558056
495286,54,F#,4,3869,0.1661725744117668
495288,56,G#,4,3869,0.10375673874054564
495289,57,A,4,3869,0.11142453778529336
495290,58,A#,4,3869,0.10692467901825008
495291,59,B,4,3869,0.14974860859785577
495292,60,C,5,3869,0.14899538324257913
495294,62,D,5,3869,0.1665000123899058
495295,63,D#,5,3869,0.12503777742448224
495298,66,F#,5,3869,0.18361229088817668
495299,67,G,5,3869,0.15396005277189423
495305,73,C#,6,3869,0.1975004451486679
495306,74,D,6,3869,0.16086790057341932
495399,39,D#,3,3870,0.1131870347386043
495400,40,E,3,3870,0.1309068205176616
495401,41,F,3,3870,0.13481838151372236
495402,42,F#,3,3870,0.13758648507429402
495403,43,G,3,3870,0.14652685457207187
495404,44,G#,3,3870,0.17404984810783983
495405,45,A,3,3870,0.24567373627877648
495406,46,A#,3,3870,0.33649972213110063
495407,47,B,3,3870,0.3788207776467105
495408,48,C,4,3870,0.40730399650989824
495409,49,C#,4,3870,0.41531556865861186
495410,50,D,4,3870,0.2974328832829711
495411,51,D#,4,3870,0.1602144315790565
495412,52,E,4,3870,0.11918522674878491
495413,53,F,4,3870,0.19828743028730228
495414,54,F#,4,3870,0.23476070224164178
495415,55,G,4,3870,0.18715818729867867
495416,56,G#,4,3870,0.17751935390512147
495417,57,A,4,3870,0.1405228605599159
495419,59,B,4,3870,0.1297151567553426
495421,61,C#,5,3870,0.16124342236107245
495422,62,D,5,3870,0.2939650917476627
495423,63,D#,5,3870,0.3394081022845789
495424,64,E,5,3870,0.3064098235507141
495425,65,F,5,3870,0.21998746381156106
495426,66,F#,5,3870,0.14946546119621174
495427,67,G,5,3870,0.1317726313057379
495428,68,G#,5,3870,0.12370290721001823
495432,72,C,6,3870,0.2011139706307131
495433,73,C#,6,3870,0.22132074706957955
495527,39,D#,3,3871,0.10955732069868754
495528,40,E,3,3871,0.12471373153176393
495529,41,F,3,3871,0.12093399572462639
495530,42,F#,3,3871,0.11151820580033314
495531,43,G,3,3871,0.11062600152866985
495532,44,G#,3,3871,0.12483043631552747
495533,45,A,3,3871,0.18513851237565646
495534,46,A#,3,3871,0.2932778019893909
495535,47,B,3,3871,0.3815402226445868
495536,48,C,4,3871,0.414748328772114
495537,49,C#,4,3871,0.36460667911490613
495538,50,D,4,3871,0.21590966217065774
495540,52,E,4,3871,0.12354262965864825
495541,53,F,4,3871,0.17241020661414122
495542,54,F#,4,3871,0.18388136263722563
495543,55,G,4,3871,0.1878008144376845
495544,56,G#,4,3871,0.1424294525331433
495547,59,B,4,3871,0.12846331575317196
495548,60,C,5,3871,0.12849808874887242
495549,61,C#,5,3871,0.13729215740272926
495550,62,D,5,3871,0.13552599901210552
495552,64,E,5,3871,0.18634577471040162
495553,65,F,5,3871,0.1417801341069298
495554,66,F#,5,3871,0.15573986885685223
495555,67,G,5,3871,0.15882025661885696
495556,68,G#,5,3871,0.12898581895639014
495557,69,A,5,3871,0.10648064624400443
495561,73,C#,6,3871,0.1307975312704383
495656,40,E,3,3872,0.10387634181438073
495661,45,A,3,3872,0.10345629168065053
495662,46,A#,3,3872,0.19432771150785477
495663,47,B,3,3872,0.2761678977375989
495664,48,C,4,3872,0.2911630048454316
495665,49,C#,4,3872,0.22257328647161137
495666,50,D,4,3872,0.11598149045641579
495791,47,B,3,3873,0.13191255214742661
495792,48,C,4,3873,0.12662890290390535
496710,70,A#,5,3880,0.1453365197543288
496711,71,B,5,3880,0.13154296871296517
496712,72,C,6,3880,0.32146120315177384
496713,73,C#,6,3880,0.2586869604267688
496837,69,A,5,3881,0.106423875911153
496838,70,A#,5,3881,0.21833325676303542
496839,71,B,5,3881,0.6820034396595932
496840,72,C,6,3881,1.0227073009006566
496841,73,C#,6,3881,0.7711246922123988
496842,74,D,6,3881,0.34872781375923206
496843,75,D#,6,3881,0.15553182565735238
496851,83,B,6,3881,0.1252252046449474
496852,84,C,7,3881,0.19590975936686852
496853,85,C#,7,3881,0.10403382432352065
496858,90,F#,7,3881,0.10648575709833209
496859,91,G,7,3881,0.1258691992020021
496863,95,B,7,3881,0.13515054593586115
496864,96,C,8,3881,0.1581791224633844
496867,99,D#,8,3881,0.30902878418288615
496868,100,E,8,3881,0.36837622147013427
496869,101,F,8,3881,0.16057041630698574
496966,70,A#,5,3882,0.11923852209172461
496967,71,B,5,3882,0.3115232963277469
496968,72,C,6,3882,0.1661098426384033
496986,90,F#,7,3882,0.100634265787603
496998,102,F#,8,3882,0.16217084317654928
496999,103,G,8,3882,0.11837726970769989
497095,71,B,5,3883,0.1908420179511491
497096,72,C,6,3883,0.1212038893499662
497107,83,B,6,3883,0.10689883146936112
497126,102,F#,8,3883,0.18392798951097322
497127,103,G,8,3883,0.13007808937292686
497222,70,A#,5,3884,0.2712259486159737
497223,71,B,5,3884,0.39202226948975705
497224,72,C,6,3884,0.2203652621999153
497234,82,A#,6,3884,0.10739106470651373
497235,83,B,6,3884,0.20048211692450948
497236,84,C,7,3884,0.117642818497358
497257,105,A,8,3884,0.11865179558271946
497350,70,A#,5,3885,0.3133600883917232
497351,71,B,5,3885,0.29256853091521884
497361,81,A,6,3885,0.20490222994214902
497362,82,A#,6,3885,0.4846743806750059
497363,83,B,6,3885,0.34943230636096084
497383,103,G,8,3885,0.14130893224223948
497384,104,G#,8,3885,0.18635421895107404
497385,105,A,8,3885,0.1487256226706963
497386,106,A#,8,3885,0.16866937403346285
497388,108,C,9,3885,0.13072923353390722
497389,109,C#,9,3885,0.10645854387328803
497478,70,A#,5,3886,0.11678017740235232
497479,71,B,5,3886,0.10657841799043012
497490,82,A#,6,3886,0.1261248427706592
497513,105,A,8,3886,0.17957016316038768
497514,106,A#,8,3886,0.1966477218660286
497515,107,B,8,3886,0.11905263198238289
497516,108,C,9,3886,0.10169460907693355
497641,105,A,8,3887,0.12645529419035587
497642,106,A#,8,3887,0.10060905885318769
499261,61,C#,5,3900,0.17189887073052393
499262,62,D,5,3900,0.2546100591871735
499263,63,D#,5,3900,0.25292614120120005
499264,64,E,5,3900,0.12355625818855522
499266,66,F#,5,3900,0.13531273665646554
499267,67,G,5,3900,0.1416127989554131
499268,68,G#,5,3900,0.11593631747566546
499388,60,C,5,3901,0.12138619785204964
499389,61,C#,5,3901,0.44680068900317044
499390,62,D,5,3901,0.8524541909923433
499391,63,D#,5,3901,0.6848407325292348
499392,64,E,5,3901,0.21864765059945998
499394,66,F#,5,3901,0.1377713933947626
499395,67,G,5,3901,0.13732031234212902
499396,68,G#,5,3901,0.1281393373332656
499397,69,A,5,3901,0.15980098939894796
499398,70,A#,5,3901,0.2454608647926537
499399,71,B,5,3901,0.29966359576197876
499400,72,C,6,3901,0.23892008339721454
499401,73,C#,6,3901,0.21030333958099293
499402,74,D,6,3901,0.247006430663814
499403,75,D#,6,3901,0.20440291177332073
499517,61,C#,5,3902,0.38740622286585535
499518,62,D,5,3902,1.203088435750734
499519,63,D#,5,3902,0.9803227033590934
499520,64,E,5,3902,0.2735752134636707
499527,71,B,5,3902,0.27987908174301634
499528,72,C,6,3902,0.263013530320546
499530,74,D,6,3902,0.16577642975000811
499531,75,D#,6,3902,0.10794259336381005
499645,61,C#,5,3903,0.3747576724939174
499646,62,D,5,3903,1.2804272696316992
499647,63,D#,5,3903,1.0077947095222262
499648,64,E,5,3903,0.2134858433301719
499655,71,B,5,3903,0.20909958912634835
499656,72,C,6,3903,0.13925006535939002
499658,74,D,6,3903,0.10260744586081312
499773,61,C#,5,3904,0.39723175312333014
499774,62,D,5,3904,1.3278525824533416
499775,63,D#,5,3904,1.0259459285682708
499776,64,E,5,3904,0.1732727636526876
499783,71,B,5,3904,0.27456924077089495
499784,72,C,6,3904,0.2441327518726265
499786,74,D,6,3904,0.12280106134797512
499787,75,D#,6,3904,0.106266736608133
499901,61,C#,5,3905,0.4267000066318184
499902,62,D,5,3905,1.3566678841596258
499903,63,D#,5,3905,1.1064219717764014
499904,64,E,5,3905,0.29424386616891
499911,71,B,5,3905,0.3316449841108928
499912,72,C,6,3905,0.28912924780996907
499940,100,E,8,3905,0.10417925347043812
500029,61,C#,5,3906,0.4014215546832164
500030,62,D,5,3906,1.372342075257288
500031,63,D#,5,3906,1.0439196844174436
500033,65,F,5,3906,0.1283541514484371
500039,71,B,5,3906,0.3775520154851714
500040,72,C,6,3906,0.3237746688493436
500042,74,D,6,3906,0.11928449131441006
500155,59,B,4,3907,0.1011313345714565
500156,60,C,5,3907,0.12089632219204136
500157,61,C#,5,3907,0.41363364872745867
500158,62,D,5,3907,1.4112217572974226
500159,63,D#,5,3907,1.185089870953597
500160,64,E,5,3907,0.38596005937817474
500167,71,B,5,3907,0.3847987778046831
500168,72,C,6,3907,0.3281677767008855
500283,59,B,4,3908,0.10039429902601901
500284,60,C,5,3908,0.12686901088583688
500285,61,C#,5,3908,0.4177407104607296
500286,62,D,5,3908,1.3911843338877472
500287,63,D#,5,3908,1.064607931962059
500288,64,E,5,3908,0.1657586992240534
500289,65,F,5,3908,0.12926542204141508
500295,71,B,5,3908,0.37250038324154267
500296,72,C,6,3908,0.3137352617588941
500298,74,D,6,3908,0.11227477997004644
500299,75,D#,6,3908,0.12056255676699121
500413,61,C#,5,3909,0.49499238576525145
500414,62,D,5,3909,1.1739524026586077
500415,63,D#,5,3909,0.9328064697963453
500416,64,E,5,3909,0.3468414758711752
500423,71,B,5,3909,0.3558900386023296
500424,72,C,6,3909,0.28125843599318767
500426,74,D,6,3909,0.13449808510519204
500541,61,C#,5,3910,0.37439601799958355
500542,62,D,5,3910,0.6453194139832851
500543,63,D#,5,3910,0.4459737980409847
500551,71,B,5,3910,0.28356563656935513
500552,72,C,6,3910,0.2333425793148976
500669,61,C#,5,3911,0.12524287881111365
500670,62,D,5,3911,0.19454607447439734
500671,63,D#,5,3911,0.10568275458431779
500672,64,E,5,3911,0.1121380445114023
500679,71,B,5,3911,0.18720159068835737
500680,72,C,6,3911,0.14650724887427147
500807,71,B,5,3912,0.10443671505281577
502709,53,F,4,3927,0.16851351682403715
502710,54,F#,4,3927,0.18824474681315714
502711,55,G,4,3927,0.17262954413413098
502712,56,G#,4,3927,0.1603002362618393
502715,59,B,4,3927,0.11155885878594717
502716,60,C,5,3927,0.16201237451250633
502717,61,C#,5,3927,0.1247438470347489
502718,62,D,5,3927,0.11853980688446504
502719,63,D#,5,3927,0.1394712124062349
502721,65,F,5,3927,0.10752881733813872
502722,66,F#,5,3927,0.11980567773079166
502726,70,A#,5,3927,0.11749423338697237
502829,45,A,3,3928,0.10414726672437491
502830,46,A#,3,3928,0.11183790216863314
502836,52,E,4,3928,0.12123511135470887
502837,53,F,4,3928,0.22256300169713855
502838,54,F#,4,3928,0.2932300904893094
502839,55,G,4,3928,0.2909795660963938
502840,56,G#,4,3928,0.23303277047854368
502841,57,A,4,3928,0.13266434768807675
502842,58,A#,4,3928,0.11170713208323771
502843,59,B,4,3928,0.2717177210213574
502844,60,C,5,3928,0.3767188585320091
502845,61,C#,5,3928,0.3219382568104116
502846,62,D,5,3928,0.11126426135016457
502847,63,D#,5,3928,0.28543488947054824
502848,64,E,5,3928,0.29034399247303605
502849,65,F,5,3928,0.28542837176670255
502850,66,F#,5,3928,0.32275631803040805
502851,67,G,5,3928,0.3024062211055008
502852,68,G#,5,3928,0.18388972246914506
502856,72,C,6,3928,0.22233352680575927
502857,73,C#,6,3928,0.1469483781616888
502859,75,D#,6,3928,0.1761390606385711
502860,76,E,6,3928,0.39724370910345
502861,77,F,6,3928,0.32924447662691947
502958,46,A#,3,3929,0.12107562906550517
502959,47,B,3,3929,0.1106460114862748
502964,52,E,4,3929,0.11444007414703938
502965,53,F,4,3929,0.18451969600348714
502966,54,F#,4,3929,0.22095853771171559
502967,55,G,4,3929,0.24174823603017048
502968,56,G#,4,3929,0.13427506214161786
502969,57,A,4,3929,0.14477777731490146
502970,58,A#,4,3929,0.1592838558382626
502971,59,B,4,3929,0.2642182522046545
502972,60,C,5,3929,0.20575228004688004
502973,61,C#,5,3929,0.30251796838787004
502974,62,D,5,3929,0.355720992965396
502975,63,D#,5,3929,0.25118038279477817
502976,64,E,5,3929,0.30618116868365625
502977,65,F,5,3929,0.13126479928041362
502980,68,G#,5,3929,0.16609431468198413
502981,69,A,5,3929,0.1413016482425847
502983,71,B,5,3929,0.19786848456027734
502984,72,C,6,3929,0.1811339647486454
502988,76,E,6,3929,0.13714074774610954
502989,77,F,6,3929,0.1153698942992067
503086,46,A#,3,3930,0.10109441631347733
503095,55,G,4,3930,0.13913856893556795
503099,59,B,4,3930,0.13284826030445598
503100,60,C,5,3930,0.1446341785485898
503101,61,C#,5,3930,0.22670843240766012
503102,62,D,5,3930,0.17144283068674054
503104,64,E,5,3930,0.1674072320060895
503105,65,F,5,3930,0.14849647867783372
503109,69,A,5,3930,0.1044116032051484
503223,55,G,4,3931,0.10791018060760599
503224,56,G#,4,3931,0.12098270118597523
503227,59,B,4,3931,0.14671929125663355
503229,61,C#,5,3931,0.17682630185952877
503230,62,D,5,3931,0.1346284164564069
503232,64,E,5,3931,0.12446596812448678
503355,59,B,4,3932,0.166365024229411
503356,60,C,5,3932,0.2024830060539999
503357,61,C#,5,3932,0.2368047279031059
503358,62,D,5,3932,0.162166447635406
503360,64,E,5,3932,0.12984820143995773
503361,65,F,5,3932,0.11044254177575741
503483,59,B,4,3933,0.18543698863656605
503485,61,C#,5,3933,0.1720814460311568
503486,62,D,5,3933,0.13392562504806488
503488,64,E,5,3933,0.1207263535700113
503611,59,B,4,3934,0.1630732975417403
503612,60,C,5,3934,0.2057205104286565
503613,61,C#,5,3934,0.2324369331071189
503614,62,D,5,3934,0.1473880509541069
503616,64,E,5,3934,0.13790471926301193
503617,65,F,5,3934,0.11612330140304897
503739,59,B,4,3935,0.15861259054546717
503741,61,C#,5,3935,0.18907408492294178
503742,62,D,5,3935,0.1586438890522734
503744,64,E,5,3935,0.11970369513518943
503749,69,A,5,3935,0.11296723734028835
503867,59,B,4,3936,0.153110531250575
503868,60,C,5,3936,0.19654111009338268
503869,61,C#,5,3936,0.23420764534888716
503870,62,D,5,3936,0.161924504010836
503872,64,E,5,3936,0.11315442734744548
503873,65,F,5,3936,0.10536180447468177
503877,69,A,5,3936,0.1227385907019564
503878,70,A#,5,3936,0.13846817200067837
503995,59,B,4,3937,0.14754241591634978
503997,61,C#,5,3937,0.14579058738897824
503998,62,D,5,3937,0.12660323795230077
504003,67,G,5,3937,0.112957362094992
504123,59,B,4,3938,0.10704082502997321
504124,60,C,5,3938,0.11222732216672465
504125,61,C#,5,3938,0.11764224340863447
504130,66,F#,5,3938,0.1148546329014898
504131,67,G,5,3938,0.16069172681076782
505019,59,B,4,3945,0.13963231583220223
505021,61,C#,5,3945,0.1245151159424084
505022,62,D,5,3945,0.1490031226166062
505024,64,E,5,3945,0.11178453367454885
505025,65,F,5,3945,0.24201198623809456
505026,66,F#,5,3945,0.2864157109279252
505027,67,G,5,3945,0.1686421544545837
505031,71,B,5,3945,0.13401490991817513
505147,59,B,4,3946,0.17678579174525305
505148,60,C,5,3946,0.2084693015504672
505149,61,C#,5,3946,0.20160151609971252
505150,62,D,5,3946,0.10504464833587614
505153,65,F,5,3946,0.17568873741416674
505154,66,F#,5,3946,0.2763412137336163
505155,67,G,5,3946,0.19022432493960584
505156,68,G#,5,3946,0.11541372461231154
505160,72,C,6,3946,0.10854196576504195
505164,76,E,6,3946,0.16127789744412857
505165,77,F,6,3946,0.26620550283579325
505166,78,F#,6,3946,0.19436401139550405
505171,83,B,6,3946,0.33318082411751204
505172,84,C,7,3946,0.6215616699328882
505173,85,C#,7,3946,0.35775465024507663
505176,88,E,7,3946,0.14039898185052116
505177,89,F,7,3946,0.1942405725435235
505186,98,D,8,3946,0.12099238149910609
505275,59,B,4,3947,0.11360203566618957
505277,61,C#,5,3947,0.10520209810946372
505299,83,B,6,3947,0.21078302812073713
505300,84,C,7,3947,0.31934303092980854
505301,85,C#,7,3947,0.13468328779707983
505304,88,E,7,3947,0.14917684942108583
505305,89,F,7,3947,0.19969168533646262
505314,98,D,8,3947,0.20716262846809685
505315,99,D#,8,3947,0.18971293596009034
505433,89,F,7,3948,0.13436278661776593
505442,98,D,8,3948,0.15369295308219308
505443,99,D#,8,3948,0.12675602728061255
505570,98,D,8,3949,0.14029507927697207
505698,98,D,8,3950,0.15023227789547036
505816,88,E,7,3951,0.11425347269466662
505817,89,F,7,3951,0.1555793487516089
505824,96,C,8,3951,0.1369490491681435
505915,59,B,4,3952,0.10292009010563499
505916,60,C,5,3952,0.12438624458518177
505917,61,C#,5,3952,0.13245994385561663
505940,84,C,7,3952,0.12897972020767004
505941,85,C#,7,3952,0.10800338201271574
505945,89,F,7,3952,0.1879307803835629
505946,90,F#,7,3952,0.18693270806475923
505952,96,C,8,3952,0.18444583191421818
505953,97,C#,8,3952,0.1674068575640433
506043,59,B,4,3953,0.12757134361058287
506045,61,C#,5,3953,0.10324167840302322
506074,90,F#,7,3953,0.11214381655326178
506080,96,C,8,3953,0.10608794550853098
506081,97,C#,8,3953,0.14780470089554104
506171,59,B,4,3954,0.1337853077992566
506172,60,C,5,3954,0.15824767320561778
506173,61,C#,5,3954,0.15738067388792912
506299,59,B,4,3955,0.1703747035965553
506301,61,C#,5,3955,0.12968260371476537
506302,62,D,5,3955,0.11893336595356606
506427,59,B,4,3956,0.1720315837043203
506428,60,C,5,3956,0.1988591905949293
506429,61,C#,5,3956,0.20047813425603042
506430,62,D,5,3956,0.13117017722296706
506555,59,B,4,3957,0.1849033545255852
506557,61,C#,5,3957,0.13767318633429718
506558,62,D,5,3957,0.12261526740822114
506683,59,B,4,3958,0.16962811495606395
506684,60,C,5,3958,0.19887904875626705
506685,61,C#,5,3958,0.20155895641210636
506686,62,D,5,3958,0.12147118381604807
506811,59,B,4,3959,0.1557023179464652
506813,61,C#,5,3959,0.1385058419203965
506814,62,D,5,3959,0.12416736000317426
506939,59,B,4,3960,0.13970902484377765
506940,60,C,5,3960,0.1679336888892126
506941,61,C#,5,3960,0.17743624986191672
506942,62,D,5,3960,0.11527859702606283
507067,59,B,4,3961,0.14416367441799385
507069,61,C#,5,3961,0.1072128622979053
507195,59,B,4,3962,0.12310722268740619
507196,60,C,5,3962,0.1423436495467577
507197,61,C#,5,3962,0.13503247001691365
507323,59,B,4,3963,0.11621036645267324
507451,59,B,4,3964,0.10541090125664085
507452,60,C,5,3964,0.11589287713828018
507453,61,C#,5,3964,0.11079478304683042
507963,59,B,4,3968,0.12156801652970901
507964,60,C,5,3968,0.13342365269768242
507965,61,C#,5,3968,0.12483299013139944
508091,59,B,4,3969,0.13719278849673824
508219,59,B,4,3970,0.1431805608455707
508220,60,C,5,3970,0.14741591039682927
508221,61,C#,5,3970,0.1269163571667239
508347,59,B,4,3971,0.14915681703396858
508475,59,B,4,3972,0.1391680199836989
508476,60,C,5,3972,0.15987878629223504
508477,61,C#,5,3972,0.13924357069740476
508603,59,B,4,3973,0.14808520474994724
508731,59,B,4,3974,0.10322041532657018
508732,60,C,5,3974,0.11700927360592908
508733,61,C#,5,3974,0.10660959802956045
508844,44,G#,3,3975,0.1175037382124098
508968,40,E,3,3976,0.1039601849781619
508969,41,F,3,3976,0.1220118421322437
508970,42,F#,3,3976,0.12638560271776553
508971,43,G,3,3976,0.16085796457452417
508972,44,G#,3,3976,0.21278172485943334
508973,45,A,3,3976,0.2136514325462036
508974,46,A#,3,3976,0.20394769698116166
508975,47,B,3,3976,0.1584313332300675
508980,52,E,4,3976,0.10080419823211438
508981,53,F,4,3976,0.155802695081658
508991,63,D#,5,3976,0.10089727322132076
509093,37,C#,3,3977,0.10211004340978314
509094,38,D,3,3977,0.11073304831569322
509095,39,D#,3,3977,0.12405020893080361
509096,40,E,3,3977,0.13569760278519702
509097,41,F,3,3977,0.145929255127503
509098,42,F#,3,3977,0.16081711141391897
509099,43,G,3,3977,0.21017689598493072
509100,44,G#,3,3977,0.2871605824732182
509101,45,A,3,3977,0.33223606766252545
509102,46,A#,3,3977,0.33457293634764057
509103,47,B,3,3977,0.2778558556454825
509104,48,C,4,3977,0.17109384781042
509107,51,D#,4,3977,0.11735110603004288
509108,52,E,4,3977,0.19499980186764526
509109,53,F,4,3977,0.2652372389548708
509110,54,F#,4,3977,0.24739045869835538
509111,55,G,4,3977,0.17152236448966823
509114,58,A#,4,3977,0.11915431905489753
509115,59,B,4,3977,0.13035140636585432
509116,60,C,5,3977,0.14554521291179318
509117,61,C#,5,3977,0.18800984813316626
509118,62,D,5,3977,0.355511087045436
509119,63,D#,5,3977,0.4529322688021702
509120,64,E,5,3977,0.23179071275522953
509125,69,A,5,3977,0.11662960282654422
509126,70,A#,5,3977,0.1415022693309853
509221,37,C#,3,3978,0.11167066105375419
509222,38,D,3,3978,0.12450835092327373
509223,39,D#,3,3978,0.1403830808155172
509224,40,E,3,3978,0.151863438493211
509225,41,F,3,3978,0.14880656354115224
509226,42,F#,3,3978,0.16747733505288592
509227,43,G,3,3978,0.2240416176358239
509228,44,G#,3,3978,0.3116275920654977
509229,45,A,3,3978,0.3887291087272638
509230,46,A#,3,3978,0.4018436390620849
509231,47,B,3,3978,0.3430422033946197
509232,48,C,4,3978,0.23244880021468348
509233,49,C#,4,3978,0.1348302538164452
509234,50,D,4,3978,0.10984396585693264
509235,51,D#,4,3978,0.1323903002936402
509236,52,E,4,3978,0.20785868570662092
509237,53,F,4,3978,0.2669914054640973
509238,54,F#,4,3978,0.32601349280894243
509239,55,G,4,3978,0.3784510415595716
509240,56,G#,4,3978,0.30818840426894756
509241,57,A,4,3978,0.2868090568007035
509242,58,A#,4,3978,0.2894424610746054
509243,59,B,4,3978,0.2841509275392156
509245,61,C#,5,3978,0.34173589059396925
509246,62,D,5,3978,0.6726940513975567
509247,63,D#,5,3978,0.6781544902518977
509248,64,E,5,3978,0.5475478615451623
509249,65,F,5,3978,0.24481185955065926
509250,66,F#,5,3978,0.14143775867538705
509251,67,G,5,3978,0.15438207267663348
509252,68,G#,5,3978,0.2303103545033886
509253,69,A,5,3978,0.3544742452700123
509254,70,A#,5,3978,0.15390602529620234
509255,71,B,5,3978,0.23611988729346978
509256,72,C,6,3978,0.34799894696055866
509257,73,C#,6,3978,0.15525194993113792
509259,75,D#,6,3978,0.18945667061343444
509260,76,E,6,3978,0.4328774503709473
509261,77,F,6,3978,0.41179831436348513
509262,78,F#,6,3978,0.18234061148433633
509263,79,G,6,3978,0.13186231260701473
509264,80,G#,6,3978,0.12100254843878068
509266,82,A#,6,3978,0.1014337899949751
509349,37,C#,3,3979,0.11174010197966477
509350,38,D,3,3979,0.12413356260969224
509351,39,D#,3,3979,0.14006090971491944
509352,40,E,3,3979,0.14886376817776853
509353,41,F,3,3979,0.1297852031855568
