,MIDI Note,Note,Octave,time,value
180012,44,G#,3,1406,0.2214080561122454
180015,47,B,3,1406,0.11795993798871143
180016,48,C,4,1406,0.1817323943788518
180017,49,C#,4,1406,0.2524702353384271
180018,50,D,4,1406,0.4230587689699089
180019,51,D#,4,1406,0.2642845590208343
180020,52,E,4,1406,0.16387059455777253
180021,53,F,4,1406,0.43079669750787997
180022,54,F#,4,1406,0.4001749258093521
180023,55,G,4,1406,0.14172519953985072
180025,57,A,4,1406,0.17644458901936927
180026,58,A#,4,1406,0.17424066438336566
180029,61,C#,5,1406,0.2213592396000228
180030,62,D,5,1406,0.11080752590051299
180032,64,E,5,1406,0.2238959898452376
180033,65,F,5,1406,0.16927968830208867
180037,69,A,5,1406,0.13799177641368113
180038,70,A#,5,1406,0.14308682073685366
180039,71,B,5,1406,0.17360902768708483
180040,72,C,6,1406,0.118888235205416
180129,33,A,2,1407,0.11568021952202691
180130,34,A#,2,1407,0.12093278883576782
180132,36,C,3,1407,0.1385860365384866
180133,37,C#,3,1407,0.12385335270840109
180136,40,E,3,1407,0.11060591041679145
180137,41,F,3,1407,0.26977775750837363
180138,42,F#,3,1407,0.5308863640161733
180139,43,G,3,1407,0.4703467262913732
180140,44,G#,3,1407,0.21823603197553781
180143,47,B,3,1407,0.10410235847417416
180144,48,C,4,1407,0.11930838907466727
180146,50,D,4,1407,0.3276045225659252
180147,51,D#,4,1407,0.259975147199386
180148,52,E,4,1407,0.17539849276237077
180149,53,F,4,1407,0.25098095570951434
180150,54,F#,4,1407,0.356073952260299
180151,55,G,4,1407,0.16569838649766375
180153,57,A,4,1407,0.14739246186766153
180154,58,A#,4,1407,0.15133909962042288
180157,61,C#,5,1407,0.19791107745105443
180158,62,D,5,1407,0.16112292365854167
180160,64,E,5,1407,0.19267828777982426
180161,65,F,5,1407,0.1047431216095997
180167,71,B,5,1407,0.13774476840377228
180257,33,A,2,1408,0.10886251481946133
180258,34,A#,2,1408,0.11453805929927188
180260,36,C,3,1408,0.12371340760235179
180261,37,C#,3,1408,0.11607406293335494
180265,41,F,3,1408,0.22316883700978207
180266,42,F#,3,1408,0.5376858318517651
180267,43,G,3,1408,0.4475007897522921
180268,44,G#,3,1408,0.17797733443797542
180274,50,D,4,1408,0.2451800822629818
180275,51,D#,4,1408,0.2637777382347677
180276,52,E,4,1408,0.15351386792095217
180278,54,F#,4,1408,0.28437308630326336
180279,55,G,4,1408,0.14207834785494106
180281,57,A,4,1408,0.11510299510506664
180285,61,C#,5,1408,0.193137316856217
180286,62,D,5,1408,0.16053388136718716
180288,64,E,5,1408,0.19320258186351622
180386,34,A#,2,1409,0.10234968176211459
180388,36,C,3,1409,0.10557940723698046
180389,37,C#,3,1409,0.1037840661443779
180393,41,F,3,1409,0.1837688350610715
180394,42,F#,3,1409,0.5044037384976698
180395,43,G,3,1409,0.3774091335204966
180396,44,G#,3,1409,0.11616452839462311
180402,50,D,4,1409,0.20472787961291314
180403,51,D#,4,1409,0.18871528914274416
180405,53,F,4,1409,0.16966450248454412
180406,54,F#,4,1409,0.2614298702586235
180407,55,G,4,1409,0.1241214560269584
180409,57,A,4,1409,0.11999217223023351
180412,60,C,5,1409,0.10272286391343974
180413,61,C#,5,1409,0.19912207395497575
180414,62,D,5,1409,0.12765796172846544
180416,64,E,5,1409,0.1428119061902575
180417,65,F,5,1409,0.11743860385608998
180418,66,F#,5,1409,0.12627305910145498
180419,67,G,5,1409,0.11024610678833763
180423,71,B,5,1409,0.12004531224696012
180521,41,F,3,1410,0.17885199199500953
180522,42,F#,3,1410,0.45015286075721217
180523,43,G,3,1410,0.292720603193227
180530,50,D,4,1410,0.14691452181483025
180531,51,D#,4,1410,0.16214523993872235
180533,53,F,4,1410,0.19006313412146475
180534,54,F#,4,1410,0.2577781312386275
180535,55,G,4,1410,0.11384812856098533
180537,57,A,4,1410,0.12614812103532805
180540,60,C,5,1410,0.11080652537064588
180541,61,C#,5,1410,0.209495758734973
180542,62,D,5,1410,0.11640062289933127
180649,41,F,3,1411,0.19206666638456277
180650,42,F#,3,1411,0.39047447117556205
180651,43,G,3,1411,0.22271033287659833
180658,50,D,4,1411,0.10561751131606673
180659,51,D#,4,1411,0.14125353362390178
180660,52,E,4,1411,0.11315162519882505
180661,53,F,4,1411,0.11415864291674066
180662,54,F#,4,1411,0.22287859857374825
180663,55,G,4,1411,0.12436233679920632
180665,57,A,4,1411,0.11786352295776518
180669,61,C#,5,1411,0.1984294228026392
180670,62,D,5,1411,0.1713012936176598
180672,64,E,5,1411,0.11769123991967598
180678,70,A#,5,1411,0.14040200667678984
180679,71,B,5,1411,0.13650244717408644
180777,41,F,3,1412,0.19625867450592957
180778,42,F#,3,1412,0.33225104117721255
180779,43,G,3,1412,0.17335137667054268
180790,54,F#,4,1412,0.19105699595766917
180791,55,G,4,1412,0.12256004676632669
180797,61,C#,5,1412,0.1574164204155064
180798,62,D,5,1412,0.10356303280196814
180905,41,F,3,1413,0.18143703842852674
180906,42,F#,3,1413,0.2766958635909574
180907,43,G,3,1413,0.13870791574623703
180917,53,F,4,1413,0.12122077644056677
180918,54,F#,4,1413,0.17680437002651772
180925,61,C#,5,1413,0.11813314952877317
181033,41,F,3,1414,0.15141362579533632
181034,42,F#,3,1414,0.22569910349605762
181035,43,G,3,1414,0.11163619185794722
181046,54,F#,4,1414,0.15153239062229992
181049,57,A,4,1414,0.1008928662236604
181058,66,F#,5,1414,0.10470227011650149
181161,41,F,3,1415,0.11454158071602864
181162,42,F#,3,1415,0.18370567353666595
181174,54,F#,4,1415,0.13612469881254327
181177,57,A,4,1415,0.10970710382028273
181290,42,F#,3,1416,0.15304212531524944
181302,54,F#,4,1416,0.12947096321401513
181418,42,F#,3,1417,0.13244462454827138
181430,54,F#,4,1417,0.1027407971436171
181546,42,F#,3,1418,0.11965437748430824
181674,42,F#,3,1419,0.11184587262301521
181802,42,F#,3,1420,0.10539168990931502
183839,31,G,2,1436,0.11131421865972768
183848,40,E,3,1436,0.10529971854706062
183851,43,G,3,1436,0.12357504248640892
183852,44,G#,3,1436,0.17023843953123927
183853,45,A,3,1436,0.16687551819746077
183863,55,G,4,1436,0.12105725047739932
183864,56,G#,4,1436,0.10863404663616362
183966,30,F#,2,1437,0.10812626414911834
183967,31,G,2,1437,0.1353443932750559
183968,32,G#,2,1437,0.11325920378200922
183975,39,D#,3,1437,0.10437865645357863
183976,40,E,3,1437,0.10774414578185214
183979,43,G,3,1437,0.17586384684565182
183980,44,G#,3,1437,0.2536633562290114
183981,45,A,3,1437,0.2503912354827948
183982,46,A#,3,1437,0.17580772315021678
183983,47,B,3,1437,0.16119943154681973
183984,48,C,4,1437,0.14699915366282906
184094,30,F#,2,1438,0.12131233742469644
184095,31,G,2,1438,0.15611022210111125
184096,32,G#,2,1438,0.12471943928897594
184103,39,D#,3,1438,0.12179818500998697
184104,40,E,3,1438,0.10079695960438309
184107,43,G,3,1438,0.23255405868522022
184108,44,G#,3,1438,0.3119159082978774
184109,45,A,3,1438,0.2733622910813066
184110,46,A#,3,1438,0.25588579021141905
184111,47,B,3,1438,0.2622577277450208
184112,48,C,4,1438,0.219667578492298
184113,49,C#,4,1438,0.17188905746115435
184114,50,D,4,1438,0.1541430501974482
184115,51,D#,4,1438,0.15267818762416435
184116,52,E,4,1438,0.13939238819321506
184118,54,F#,4,1438,0.10748273483880826
184122,58,A#,4,1438,0.12059644704321096
184123,59,B,4,1438,0.10390483020326279
184125,61,C#,5,1438,0.10965769953665856
184126,62,D,5,1438,0.16077067381299753
184127,63,D#,5,1438,0.15693269281927566
184128,64,E,5,1438,0.1572814819095764
184129,65,F,5,1438,0.1452413822765903
184130,66,F#,5,1438,0.11031992026407804
184219,27,D#,2,1439,0.10087875542669719
184222,30,F#,2,1439,0.1301410340560834
184223,31,G,2,1439,0.17239744288943612
184224,32,G#,2,1439,0.13288488574142213
184231,39,D#,3,1439,0.13168830649793545
184234,42,F#,3,1439,0.14659735216307263
184235,43,G,3,1439,0.28124472779609755
184236,44,G#,3,1439,0.3149283603591548
184237,45,A,3,1439,0.2240402860614817
184238,46,A#,3,1439,0.2623122329606714
184239,47,B,3,1439,0.3313765197176936
184240,48,C,4,1439,0.24339043034678443
184241,49,C#,4,1439,0.14196995948429061
184242,50,D,4,1439,0.23682591339902084
184243,51,D#,4,1439,0.26766393918185044
184244,52,E,4,1439,0.18762540264593683
184245,53,F,4,1439,0.11586926799395048
184246,54,F#,4,1439,0.10731282320242803
184248,56,G#,4,1439,0.14793439065648228
184249,57,A,4,1439,0.23315153839172245
184250,58,A#,4,1439,0.19854486989590422
184251,59,B,4,1439,0.13367010689970557
184253,61,C#,5,1439,0.12329830027586726
184254,62,D,5,1439,0.16803108111659698
184255,63,D#,5,1439,0.2763146746374622
184256,64,E,5,1439,0.24766837735498695
184261,69,A,5,1439,0.16893840672743435
184262,70,A#,5,1439,0.22635220641904014
184263,71,B,5,1439,0.16188081072054472
184264,72,C,6,1439,0.10236455977304876
184268,76,E,6,1439,0.1165230707387921
184347,27,D#,2,1440,0.10200021293482085
184350,30,F#,2,1440,0.13343097756172997
184351,31,G,2,1440,0.1833783878698236
184352,32,G#,2,1440,0.13776123163572893
184359,39,D#,3,1440,0.13070397845425635
184362,42,F#,3,1440,0.17851336353222744
184363,43,G,3,1440,0.3031064338161233
184364,44,G#,3,1440,0.25753735675516315
184365,45,A,3,1440,0.14105923515416824
184366,46,A#,3,1440,0.18765948045277625
184367,47,B,3,1440,0.34137449569361195
184368,48,C,4,1440,0.21091340693332494
184370,50,D,4,1440,0.2526378506263005
184371,51,D#,4,1440,0.33017560198074897
184372,52,E,4,1440,0.15590525023435073
184376,56,G#,4,1440,0.15581298487726825
184377,57,A,4,1440,0.4003486847574377
184378,58,A#,4,1440,0.24146911432200616
184379,59,B,4,1440,0.16331788075268658
184381,61,C#,5,1440,0.1490774386026556
184382,62,D,5,1440,0.17007948057855055
