Note,Octave,MIDI Note,Harmonic Mean,Percussive Mean
D,10,122,0.01898640887708183,0.02689532381410542
D#,0,3,0.0015515668532848823,0.04109411154581027
D#,1,15,0.005752487660775366,0.07197751081670613
D#,2,27,0.028250880913133658,0.31579584567493024
D#,3,39,1.480282833277476,0.6419675233326242
D#,4,51,0.9739149866151766,0.5173355665861197
D#,5,63,0.4016782669080764,0.258352121362692
D#,6,75,0.2485173114930226,0.15076553935858625
D#,7,87,0.2998790148126705,0.16573184411170228
D#,8,99,0.1366031184590663,0.07916772494739079
D#,9,111,0.057314703342060756,0.044024253613971776
D#,10,123,0.02157726971923341,0.029947958525471215
E,0,4,0.0017156540466128154,0.04194785462799994
E,1,16,0.006373997102976967,0.07999789342302673
E,2,28,0.034586692249643516,0.3507946516357222
E,3,40,1.650429300382957,0.5979280263422062
E,4,52,0.9468085527819828,0.6127775690165241
E,5,64,0.6764328837543818,0.2966948953063085
E,6,76,0.2970131382961674,0.14932032942036266
E,7,88,0.3660637501782868,0.16526772245765298
E,8,100,0.14432533225097816,0.07566974544781804
E,9,112,0.05437109546807832,0.04278913412986263
E,10,124,0.017636463765229076,0.026250997987527662
F,0,5,0.0016720485259432204,0.044584874604472226
F,1,17,0.007161875036828219,0.0847607425411471
F,2,29,0.04507849345792436,0.38767924449591934
F,3,41,1.5797306115951824,0.5189708901146596
F,4,53,0.7200433596364479,0.5398050348589847
F,5,65,0.6266749985840985,0.25606483685034864
F,6,77,0.2332484723334747,0.140656229290586
F,7,89,0.3063552332155322,0.16455308828164383
F,8,101,0.11164096348373763,0.06827478746841112
F,9,113,0.04115172980529857,0.04046228490688329
F,10,125,0.011590886951749589,0.018891287864753564
F#,0,6,0.0016974601717439915,0.04492379877919176
F#,1,18,0.008061747705093537,0.09871158067199236
F#,2,30,0.06606674985903786,0.46589064995750784
F#,3,42,1.806723218969552,0.5427604047530958
F#,4,54,0.6040067145660808,0.40239561228640636
F#,5,66,0.6061340348961289,0.238866943315247
F#,6,78,0.25925392572363165,0.13024112729703935
F#,7,90,0.30906007453391837,0.1702515287579703
F#,8,102,0.10067069486447733,0.060679997373888676
F#,9,114,0.042492721735200946,0.04251672366526139
F#,10,126,0.009332847204368722,0.015751643317826823
G,0,7,0.0017126499189881632,0.0404442800261675
G,1,19,0.009396227712544862,0.11356866176282779
G,2,31,0.10183400879497506,0.5737133376243264
G,3,43,1.738958293659815,0.5945077456397279
G,4,55,0.5803956765645657,0.4137430533451366
G,5,67,0.4996853344632235,0.21772416080419293
G,6,79,0.24491025771541652,0.123894001317172
G,7,91,0.33538413670188116,0.17082979944175603
G,8,103,0.0926838881645665,0.058592576324940866
G,9,115,0.03668513768759655,0.04153857365093099
G,10,127,0.009270237242475284,0.015518843814024321
G#,0,8,0.0018238065042900564,0.0409693246606843
G#,1,20,0.010120775005133755,0.12451087985717563
G#,2,32,0.15618789668701594,0.6658515192733365
G#,3,44,1.625464761428893,0.6123433026346088
G#,4,56,0.6258977437379915,0.42035790846075316
G#,5,68,0.375113952177653,0.203551757898926
G#,6,80,0.23126769795218918,0.12810366649518223
G#,7,92,0.4781201606498537,0.15863311857227197
G#,8,104,0.10220374332930879,0.06140269262650157
G#,9,116,0.030480441952968677,0.03986241706803812
