note_name,octave,note_time,magnitude
F,3,5778.047309833025,0.12230529252881062
F#,3,5778.047309833025,0.3109186554083546
G,3,5778.047309833025,0.45093979437139636
G#,3,5778.047309833025,0.45211410982491035
A,3,5778.047309833025,0.2835747973191062
C#,4,5778.047309833025,0.13938416817463625
D,4,5778.047309833025,0.15282437261440499
G,4,5778.047309833025,0.10998206495206735
G#,4,5778.047309833025,0.2032478151580255
A,4,5778.047309833025,0.1976277840541642
F#,3,5801.252319109462,0.15736170032784563
G,3,5801.252319109462,0.19512888291546812
G#,3,5801.252319109462,0.1774757772432284
A,3,5801.252319109462,0.22571433581334305
A,3,5824.457328385901,0.10572501498828622
G#,4,5847.662337662338,0.13546417934224886
A,4,5847.662337662338,0.16778975461494983
A,4,5870.867346938776,0.1079243769586736
A#,4,5870.867346938776,0.10500897576214567
A,3,5894.072356215214,0.10952624230474246
D,4,5894.072356215214,0.10164903126255036
E,4,5894.072356215214,0.158494417237513
F,4,5894.072356215214,0.3333689656821871
F#,4,5894.072356215214,0.34108207273165964
G,4,5894.072356215214,0.1858470686347465
A,4,5894.072356215214,0.15899025518714163
G,3,5917.277365491652,0.10716727759497707
G#,3,5917.277365491652,0.12497033580906486
A,3,5917.277365491652,0.1264968876526432
F,4,5917.277365491652,0.13473752336526304
F#,4,5917.277365491652,0.2664669081736497
G,4,5917.277365491652,0.12933169736529782
A,4,5917.277365491652,0.11857240251003663
G,3,5940.482374768089,0.12169809316818761
F,4,5940.482374768089,0.11503002215633981
F#,4,5940.482374768089,0.22650524540963723
G,4,5940.482374768089,0.17169248887577968
G#,4,5940.482374768089,0.11214236645031413
A,4,5940.482374768089,0.11890663104106601
F,4,5963.687384044528,0.11839681645970627
F#,4,5963.687384044528,0.2064843042403929
G,4,5963.687384044528,0.10101264318891685
A,4,5963.687384044528,0.1495368293947212
D#,4,5986.892393320965,0.11278961125164207
F,4,5986.892393320965,0.21640364135151477
F#,4,5986.892393320965,0.3331480400525372
G,4,5986.892393320965,0.16462983308170004
G#,4,5986.892393320965,0.11347955291939021
A,4,5986.892393320965,0.18110749866724724
C#,4,6010.097402597404,0.15903857560485607
D,4,6010.097402597404,0.20260311291619162
D#,4,6010.097402597404,0.1704134078319737
E,4,6010.097402597404,0.18137648290005548
F#,4,6010.097402597404,0.10649414774782012
G#,4,6010.097402597404,0.10011125709834623
A,4,6010.097402597404,0.20680720322372687
A#,4,6010.097402597404,0.11931538767775353
F#,4,6033.30241187384,0.1381990444464619
G,4,6033.30241187384,0.13091076858017067
A,4,6033.30241187384,0.1019745111564237
D,4,6056.507421150279,0.11649321889836989
D#,4,6056.507421150279,0.1260077586437299
F#,4,6056.507421150279,0.12243184146092173
F#,4,6079.712430426717,0.10449429860990132
D,4,6172.532467532468,0.11961389413181582
D,4,6218.942486085344,0.10250389358671579
G#,3,6242.147495361782,0.11391899267548823
A,3,6242.147495361782,0.12297104643140615
D,4,6242.147495361782,0.13411990482789024
D,4,6265.352504638219,0.10055257590044664
D,2,6311.762523191096,0.10863583534458726
G#,2,6311.762523191096,0.11227538438875743
A,2,6311.762523191096,0.12245526886030686
A#,2,6311.762523191096,0.13172981205212722
B,2,6311.762523191096,0.10682692530117467
D,2,6334.967532467533,0.12247351716526592
G#,2,6334.967532467533,0.14283609683613127
A,2,6334.967532467533,0.20196958138547683
A#,2,6334.967532467533,0.20279398811727734
B,2,6334.967532467533,0.12771359103836902
D#,3,6334.967532467533,0.10387594939987936
D,2,6358.172541743971,0.1334884504607152
G#,2,6358.172541743971,0.13906255945824533
A,2,6358.172541743971,0.2141718763952278
A#,2,6358.172541743971,0.20131958792551993
D#,3,6358.172541743971,0.10805651732976379
D,2,6381.377551020409,0.1371203907680248
G#,2,6381.377551020409,0.10629535246423771
A,2,6381.377551020409,0.15261376724393644
A#,2,6381.377551020409,0.13126259793688513
D,2,6404.582560296847,0.13367678197898292
D,2,6427.787569573285,0.12607107367222775
D,2,6450.992578849722,0.11890644458136698
C,4,6450.992578849722,0.10236849936799862
C#,4,6450.992578849722,0.13428767642724534
D,4,6450.992578849722,0.12567401447606705
D#,4,6450.992578849722,0.11941820221404992
E,4,6450.992578849722,0.1840798999737218
F,4,6450.992578849722,0.19565407300345938
A,4,6450.992578849722,0.1382237247625992
A#,4,6450.992578849722,0.21985427995335613
B,4,6450.992578849722,0.2294879949917517
C,5,6450.992578849722,0.22478327228621564
C#,5,6450.992578849722,0.1310342781126776
D,2,6474.197588126161,0.11572535368130145
A,4,6474.197588126161,0.11736565564033491
D,2,6497.402597402598,0.11990239015691807
B,4,6497.402597402598,0.1204934695300264
D,2,6520.607606679036,0.13264643379218366
D,2,6543.812615955474,0.15088703371388065
F,4,6543.812615955474,0.14424115979887953
F#,4,6543.812615955474,0.10259338939583457
A,4,6543.812615955474,0.11175728770253526
C#,2,6567.017625231912,0.11219333181027659
D,2,6567.017625231912,0.16756291345012744
D#,2,6567.017625231912,0.10067884499642829
A,3,6567.017625231912,0.1060683436399024
E,4,6567.017625231912,0.15379019618921264
F,4,6567.017625231912,0.1745300351910791
G,4,6567.017625231912,0.15094840257189152
G#,4,6567.017625231912,0.15581424918376924
C#,2,6590.22263450835,0.12515215474927255
D,2,6590.22263450835,0.17440895898601022
D#,2,6590.22263450835,0.11706947646881974
A,3,6590.22263450835,0.10974482479247852
D#,4,6590.22263450835,0.10061263986039207
E,4,6590.22263450835,0.10679999591439583
F#,4,6590.22263450835,0.15057135313534664
G,4,6590.22263450835,0.14655287398317512
A,4,6590.22263450835,0.1257564322854859
C#,2,6613.427643784787,0.11408734104403538
D,2,6613.427643784787,0.16672962788882306
D#,2,6613.427643784787,0.11422046783767599
F,4,6613.427643784787,0.12444891567641002
F#,4,6613.427643784787,0.12641283113947457
D,2,6636.632653061225,0.147519091352465
F#,4,6636.632653061225,0.11272133033106273
G,4,6636.632653061225,0.10120585968709724
D,2,6659.8376623376635,0.12423492445671253
A,3,6659.8376623376635,0.12677069842340682
C,4,6659.8376623376635,0.11338947914458805
C#,4,6659.8376623376635,0.1461046473477768
D,4,6659.8376623376635,0.147548686674988
D#,4,6659.8376623376635,0.28511783432793797
E,4,6659.8376623376635,0.28639721479072927
F,4,6659.8376623376635,0.2397571028777534
F#,4,6659.8376623376635,0.2528328470747225
G,4,6659.8376623376635,0.14726043463006847
G#,4,6659.8376623376635,0.10089149758568872
A,4,6659.8376623376635,0.1285614029450769
D,2,6683.042671614101,0.10734269569177439
A,3,6683.042671614101,0.12176883729976072
C#,4,6683.042671614101,0.19571324893130546
D,4,6683.042671614101,0.1725766492968966
D#,4,6683.042671614101,0.15614197383943326
F,4,6683.042671614101,0.1269611793484659
F#,4,6683.042671614101,0.1255584111417569
D,2,6706.2476808905385,0.10446067997131443
D#,4,6706.2476808905385,0.15874661553483782
E,4,6706.2476808905385,0.20405827588636186
F,4,6706.2476808905385,0.1660976436741978
F#,4,6706.2476808905385,0.12477123950676951
D,2,6729.452690166976,0.11154269707062343
D,2,6752.6576994434145,0.12073229787290356
D,2,6775.862708719853,0.1279103558154156
F#,3,6775.862708719853,0.1113342184771379
G,3,6775.862708719853,0.10168809787711092
A#,3,6775.862708719853,0.12049247960917892
B,3,6775.862708719853,0.1141592506550971
C,4,6775.862708719853,0.22795936115806678
C#,4,6775.862708719853,0.19810962368513751
D,4,6775.862708719853,0.11776964835305076
D#,4,6775.862708719853,0.1725991441121477
E,4,6775.862708719853,0.21820360185516943
F,4,6775.862708719853,0.20932229145616588
F#,4,6775.862708719853,0.13157765269994692
C,5,6775.862708719853,0.10433172614356552
D,2,6799.0677179962895,0.1287016854521305
F#,3,6799.0677179962895,0.11391499057464877
A#,3,6799.0677179962895,0.15576522417715016
B,3,6799.0677179962895,0.2798993946624493
C,4,6799.0677179962895,0.16205099370905737
C#,4,6799.0677179962895,0.17128519968789885
E,4,6799.0677179962895,0.12665967570873277
F,4,6799.0677179962895,0.13306742330744217
D,2,6822.272727272728,0.12132809265824145
A,3,6822.272727272728,0.12945751599483546
A#,3,6822.272727272728,0.1852868164913818
B,3,6822.272727272728,0.25725157143506855
C,4,6822.272727272728,0.18621295848789918
C#,4,6822.272727272728,0.11456778047045177
D,4,6822.272727272728,0.14587011992130455
D#,4,6822.272727272728,0.16972248061930728
E,4,6822.272727272728,0.16227100339126027
F,4,6822.272727272728,0.10744184107709756
D,2,6845.4777365491655,0.10891096958316597
A#,3,6845.4777365491655,0.10396368634640996
B,3,6845.4777365491655,0.22730972489015547
C,4,6845.4777365491655,0.12294434334062489
D,4,6845.4777365491655,0.11050603691726549
A#,3,6868.682745825604,0.10781403908851982
B,3,6868.682745825604,0.2787117544671146
C,4,6868.682745825604,0.19370415844260663
E,4,6868.682745825604,0.13555372836901514
F,4,6868.682745825604,0.11911018607162871
C#,0,6891.887755102042,0.10209547097094138
A,3,6891.887755102042,0.115528309153912
A#,3,6891.887755102042,0.1748521881112784
B,3,6891.887755102042,0.25531844139059606
C,4,6891.887755102042,0.13911477918797865
D,4,6891.887755102042,0.1384023581521151
D#,4,6891.887755102042,0.11247184450440974
C#,0,6915.092764378479,0.10541041346982362
G,3,6915.092764378479,0.10284340557860079
B,3,6915.092764378479,0.17505766863706823
C,4,6915.092764378479,0.12522986762911298
D,4,6915.092764378479,0.11868818806968037
C#,0,6938.297773654917,0.10832948977011092
G#,3,6938.297773654917,0.10135327027157778
B,3,6938.297773654917,0.1594057267349724
D,4,6938.297773654917,0.12191511683613991
C#,0,6961.502782931355,0.11081865259864407
A,3,6961.502782931355,0.1172008012673233
A#,3,6961.502782931355,0.16444958316082636
B,3,6961.502782931355,0.2065140225505671
C,4,6961.502782931355,0.11119949584573252
D,4,6961.502782931355,0.10502261049423932
C#,0,6984.707792207793,0.11286267015412099
G#,2,6984.707792207793,0.10442594210075315
A,2,6984.707792207793,0.14913800358815724
A#,2,6984.707792207793,0.14207291084694373
F,3,6984.707792207793,0.12414063564641513
A,3,6984.707792207793,0.1067326675726221
A#,3,6984.707792207793,0.10169891514733095
B,3,6984.707792207793,0.20773023238209495
C,4,6984.707792207793,0.11235956300999735
F#,4,6984.707792207793,0.10818265528355263
C,0,7007.912801484231,0.1026868337763847
C#,0,7007.912801484231,0.11445780998066615
D,2,7007.912801484231,0.1035982791177566
G#,2,7007.912801484231,0.12465674076695149
A,2,7007.912801484231,0.19341620285447295
A#,2,7007.912801484231,0.189052848074931
B,2,7007.912801484231,0.11273345877717075
F,3,7007.912801484231,0.1367279956464144
F#,3,7007.912801484231,0.13788150098465113
A,3,7007.912801484231,0.11816879818391958
A#,3,7007.912801484231,0.10939199354225322
B,3,7007.912801484231,0.19438663410368073
C,4,7007.912801484231,0.12883506994110464
C#,4,7007.912801484231,0.10863196924726841
D,4,7007.912801484231,0.16580761710106415
D#,4,7007.912801484231,0.12447488413051562
C,0,7031.117810760668,0.10670312248974244
C#,0,7031.117810760668,0.11558023243792569
D,2,7031.117810760668,0.11422794884623727
G#,2,7031.117810760668,0.11050211723403647
A,2,7031.117810760668,0.17465106018363347
A#,2,7031.117810760668,0.16311908264268563
G,3,7031.117810760668,0.1153193771358864
A#,3,7031.117810760668,0.12033495245404152
B,3,7031.117810760668,0.1787969768796653
C,4,7031.117810760668,0.10692841429546861
F#,4,7031.117810760668,0.11037691040658966
C,0,7054.322820037107,0.11013971750080465
C#,0,7054.322820037107,0.1162847533680882
D,2,7054.322820037107,0.12396610972325078
A,2,7054.322820037107,0.10790990552393717
B,3,7054.322820037107,0.1673039651266395
C,0,7077.527829313544,0.11282504895998133
C#,0,7077.527829313544,0.11654065916159677
D,2,7077.527829313544,0.13293554813120995
B,3,7077.527829313544,0.11999719172703492
C,0,7100.732838589982,0.11464314169308469
C#,0,7100.732838589982,0.11630042830241794
D,2,7100.732838589982,0.1421352221091888
B,3,7100.732838589982,0.1135874409496248
E,4,7100.732838589982,0.11653792702728764
F,4,7100.732838589982,0.1379596731762148
C#,5,7100.732838589982,0.12702818485412146
C,0,7123.93784786642,0.11543944920782684
C#,0,7123.93784786642,0.11549517893645693
D,2,7123.93784786642,0.15107554797937733
C,5,7123.93784786642,0.18802809979481794
C#,5,7123.93784786642,0.1622469495260147
C,0,7147.142857142858,0.11508154830519962
C#,0,7147.142857142858,0.1141810087960457
D,2,7147.142857142858,0.15680226239656642
C,0,7170.347866419296,0.11349237179319492
C#,0,7170.347866419296,0.112352841106527
D,2,7170.347866419296,0.15657615083275545
A#,4,7170.347866419296,0.10404724884422886
C,0,7193.552875695733,0.11084262626672932
C#,0,7193.552875695733,0.10986879975728735
D,2,7193.552875695733,0.1517170437772796
F#,4,7193.552875695733,0.11857449452831563
C,0,7216.757884972171,0.10723993308475882
C#,0,7216.757884972171,0.10667967617078605
D,2,7216.757884972171,0.14518356039752123
G,4,7216.757884972171,0.20529439845268702
G#,4,7216.757884972171,0.3905860789181586
A,4,7216.757884972171,0.3761920154814735
A#,4,7216.757884972171,0.22005298221004932
B,4,7216.757884972171,0.10296670996819238
C,5,7216.757884972171,0.19056783058132817
C#,5,7216.757884972171,0.13963613362501187
C,0,7239.96289424861,0.10283393209742284
C#,0,7239.96289424861,0.10270913168870839
D,2,7239.96289424861,0.13714009191146995
G#,4,7239.96289424861,0.2766977819041011
A,4,7239.96289424861,0.29372472432125196
D,2,7263.167903525047,0.1282882778001625
G#,4,7263.167903525047,0.1019748176345003
A,4,7263.167903525047,0.11227568546901541
D,2,7286.372912801485,0.1213731788047871
G#,4,7286.372912801485,0.23554789207870688
A,4,7286.372912801485,0.2794847691221048
A#,4,7286.372912801485,0.17395053823089424
D,2,7309.577922077922,0.11608084006546533
F#,4,7309.577922077922,0.10266075912121607
A,4,7309.577922077922,0.10117472777271011
D,2,7332.782931354361,0.11114656982449282
D#,4,7332.782931354361,0.12108905672064289
F,4,7332.782931354361,0.19591117546397904
F#,4,7332.782931354361,0.1684756693416008
A,4,7332.782931354361,0.1893614795468265
D,2,7355.987940630799,0.10864869188074883
D,4,7355.987940630799,0.1729005688492948
D#,4,7355.987940630799,0.23364659160568993
E,4,7355.987940630799,0.2053329968031942
F,4,7355.987940630799,0.10893448309333637
A,4,7355.987940630799,0.17206221059454996
A#,4,7355.987940630799,0.10367453985982147
D,2,7379.192949907236,0.10817606664774358
G,4,7379.192949907236,0.10049636784188638
A#,4,7379.192949907236,0.12237752536216052
D,2,7402.397959183674,0.10574897195104327
D,4,7402.397959183674,0.10341368202504249
D#,4,7402.397959183674,0.11673130137882391
G#,4,7402.397959183674,0.1509706027347076
A,4,7402.397959183674,0.19288100482345596
A#,4,7402.397959183674,0.11459082243233999
D,2,7425.602968460112,0.10097030801972853
C#,4,7425.602968460112,0.20601226727877994
D,4,7425.602968460112,0.20689290230978358
D#,4,7425.602968460112,0.15890451544978496
E,4,7425.602968460112,0.14382829877348952
F,4,7425.602968460112,0.1083284711956634
F#,4,7425.602968460112,0.18545168421435848
G,4,7425.602968460112,0.14395285088443868
G#,4,7425.602968460112,0.10245501349092101
A,4,7425.602968460112,0.10745535133614134
B,4,7425.602968460112,0.11527836273088463
C,5,7425.602968460112,0.10039774967262514
C#,5,7425.602968460112,0.10211354037645659
C,4,7448.80797773655,0.29988711275054947
C#,4,7448.80797773655,0.28956017574289916
G#,4,7448.80797773655,0.10604018312870614
A,4,7448.80797773655,0.13551445952219174
C,5,7448.80797773655,0.1858234538135514
C#,5,7448.80797773655,0.18675706368928324
C,4,7472.012987012988,0.3018373477849029
C#,4,7472.012987012988,0.3214167032807098
D,4,7472.012987012988,0.13591064198048633
E,4,7472.012987012988,0.11531785252142963
F#,4,7472.012987012988,0.12119644854566845
G,4,7472.012987012988,0.15006644380279985
G#,4,7472.012987012988,0.12326586658372146
A,4,7472.012987012988,0.10474684455726148
C,4,7495.217996289425,0.13765616965515284
C,4,7518.423005565864,0.11159488875113227
D,4,7518.423005565864,0.1347666036322604
G,4,7518.423005565864,0.10057881565903658
F#,3,7541.628014842302,0.11317268300791751
G,3,7541.628014842302,0.10764735407642939
B,3,7541.628014842302,0.16450487267674072
C,4,7541.628014842302,0.24401168407371318
C#,4,7541.628014842302,0.1766823857449911
D,4,7541.628014842302,0.1181964657541829
G,3,7564.83302411874,0.11808208674312151
A,3,7564.83302411874,0.11044691470713472
C,4,7564.83302411874,0.14147763042274009
C#,4,7564.83302411874,0.13366602388595367
D,4,7564.83302411874,0.10767731926148774
G,4,7564.83302411874,0.11052115661100104
G#,4,7564.83302411874,0.11746060674032545
D,2,7588.038033395177,0.10598782949571503
G#,3,7588.038033395177,0.13866941531834787
A,3,7588.038033395177,0.2201672254531891
A#,3,7588.038033395177,0.21862865027774298
B,3,7588.038033395177,0.10714488254958517
C,4,7588.038033395177,0.16287816112628484
C#,4,7588.038033395177,0.10085280552339358
D,4,7588.038033395177,0.1522666777171058
D,2,7611.243042671615,0.11454015673271478
G,3,7611.243042671615,0.11212028750081204
G#,3,7611.243042671615,0.15609967807087533
A,3,7611.243042671615,0.30073006868607777
A#,3,7611.243042671615,0.19098175186589164
B,3,7611.243042671615,0.1639863554363515
C,4,7611.243042671615,0.25952601955343324
C#,4,7611.243042671615,0.1039117716267641
D,2,7634.448051948053,0.12327056528616363
F#,3,7634.448051948053,0.11445558439353598
G,3,7634.448051948053,0.131014438169931
G#,3,7634.448051948053,0.18321441075954165
A,3,7634.448051948053,0.2904397205529298
A#,3,7634.448051948053,0.18456523550570572
C,4,7634.448051948053,0.15530340293247158
C#,4,7634.448051948053,0.17052843448902752
D,4,7634.448051948053,0.14841753643573286
D,2,7657.6530612244915,0.13120161518336773
G,3,7657.6530612244915,0.10902190734246553
A,3,7657.6530612244915,0.2923374265080042
A#,3,7657.6530612244915,0.1682451992229864
C,4,7657.6530612244915,0.19899230585302488
C#,4,7657.6530612244915,0.15584330049455852
D,4,7657.6530612244915,0.16794351779955752
D#,4,7657.6530612244915,0.14173347396262598
D,2,7680.858070500928,0.13553453298341572
G#,3,7680.858070500928,0.17126244680906028
A,3,7680.858070500928,0.23199601748129378
A#,3,7680.858070500928,0.18158959005086925
B,3,7680.858070500928,0.14366195357135292
C,4,7680.858070500928,0.16715895424113647
G,4,7680.858070500928,0.10282741093685298
D,2,7704.0630797773665,0.1332231224788676
A,3,7704.0630797773665,0.1300107709576901
C,4,7704.0630797773665,0.10638494237724629
A,4,7704.0630797773665,0.11450605334319015
A#,4,7704.0630797773665,0.11158900518726324
B,4,7704.0630797773665,0.10251350822065987
D,2,7727.268089053804,0.1232397721381906
A,3,7727.268089053804,0.1066911072071124
B,3,7727.268089053804,0.10841197328498056
C,4,7727.268089053804,0.13479333271846758
D,4,7727.268089053804,0.10363276859842123
D,2,7750.4730983302425,0.10671136455418706
E,3,7750.4730983302425,0.10410980704341347
C#,4,7750.4730983302425,0.1215855504983521
D,4,7750.4730983302425,0.11891812974418176
C,5,7750.4730983302425,0.13880233469687284
C#,5,7750.4730983302425,0.14949042176523789
E,3,7773.67810760668,0.11958722432603962
D,4,7773.67810760668,0.11673862775483208
G,4,7773.67810760668,0.10955798747467657
G#,4,7773.67810760668,0.14689062481812923
A,4,7773.67810760668,0.15186352611071946
C,5,7773.67810760668,0.1409373389494516
C#,5,7773.67810760668,0.20803364740150718
D,5,7773.67810760668,0.14987031171296114
D#,5,7773.67810760668,0.12369924756995557
E,5,7773.67810760668,0.12135155438164887
E,3,7796.8831168831175,0.10691831534735638
B,3,7796.8831168831175,0.10343280175415141
C,4,7796.8831168831175,0.10707415823552591
C,5,7796.8831168831175,0.16638807270931047
C#,5,7796.8831168831175,0.2051012136709644
D,2,7866.498144712431,0.11212625166893742
D,2,7889.703153988869,0.11839637203882762
F#,3,7889.703153988869,0.10354037989986944
A#,4,7889.703153988869,0.10180934196104334
D,2,7912.908163265307,0.11538680571967239
B,4,7912.908163265307,0.15345746037246558
C,5,7912.908163265307,0.10357702405903557
D,2,7936.113172541745,0.10344523821497315
B,4,7936.113172541745,0.18402729030730636
B,4,7959.318181818182,0.16597959672863877
C,5,7959.318181818182,0.11693562053685931
F,4,7982.52319109462,0.14871752075837602
F#,4,7982.52319109462,0.14160138260386734
G,4,7982.52319109462,0.15132170690526608
G#,4,7982.52319109462,0.14694245958587807
A,4,7982.52319109462,0.1199125051544748
A#,4,7982.52319109462,0.20580404517303363
B,4,7982.52319109462,0.25080009282341265
A,3,8005.728200371058,0.10201715737591108
F,4,8005.728200371058,0.31628486394566396
F#,4,8005.728200371058,0.43964483933995635
G,4,8005.728200371058,0.33374100115319694
G#,4,8005.728200371058,0.18942091073910905
A,4,8005.728200371058,0.13149230977581744
A#,4,8005.728200371058,0.1347278390347337
B,4,8005.728200371058,0.16003761570449423
C,5,8005.728200371058,0.12018090331423381
E,4,8028.933209647496,0.11641407901447144
F,4,8028.933209647496,0.11429984771137125
F#,4,8028.933209647496,0.2754663419742656
G,4,8028.933209647496,0.10976098801766847
G#,4,8028.933209647496,0.11256443665747813
A,4,8028.933209647496,0.17031233841521037
A#,4,8028.933209647496,0.11301383653466662
B,4,8028.933209647496,0.1627585593063303
C,5,8028.933209647496,0.13076717386819078
F#,4,8052.138218923934,0.21582292333275271
G,4,8052.138218923934,0.1469137230445132
A,4,8052.138218923934,0.10541287351153585
B,4,8052.138218923934,0.10659125863365633
C,5,8052.138218923934,0.15298292471669486
C#,5,8052.138218923934,0.11442959532250868
A,3,8075.343228200372,0.1025288472563313
F,4,8075.343228200372,0.14084446850004853
F#,4,8075.343228200372,0.2266711376840816
A,3,8098.548237476809,0.13114924209685744
A#,3,8098.548237476809,0.10523988183710008
C,4,8098.548237476809,0.1243074294056174
C#,4,8098.548237476809,0.18535806642490088
D#,4,8098.548237476809,0.10577237030163883
E,4,8098.548237476809,0.17572620973616163
F,4,8098.548237476809,0.22096825487144844
F#,4,8098.548237476809,0.22730473328240106
G,4,8098.548237476809,0.15425277433958257
A,4,8098.548237476809,0.14593640671709923
A#,4,8098.548237476809,0.10818387905301986
A,3,8121.753246753247,0.11030402015977975
B,3,8121.753246753247,0.10128366711364052
C#,4,8121.753246753247,0.25151060955163557
D,4,8121.753246753247,0.3608015890511659
D#,4,8121.753246753247,0.30103430904314915
E,4,8121.753246753247,0.19631539963149972
F,4,8121.753246753247,0.2649520327464086
F#,4,8121.753246753247,0.2582210690010314
G,4,8121.753246753247,0.11518350534826766
A,4,8121.753246753247,0.1252726251420609
E,3,8144.958256029686,0.10822410215713006
C,4,8144.958256029686,0.1313132268308184
F#,4,8144.958256029686,0.18736604781672828
G,4,8144.958256029686,0.11523736616260709
D,2,8168.163265306123,0.10910495958551492
E,3,8168.163265306123,0.10264569265388986
G,3,8168.163265306123,0.11001080726837238
G#,3,8168.163265306123,0.11559624442798963
A,3,8168.163265306123,0.11449452851851917
C,4,8168.163265306123,0.10429624092179157
C#,4,8168.163265306123,0.1510947575893767
D,4,8168.163265306123,0.1358007983426218
D#,4,8168.163265306123,0.13052859676198134
E,4,8168.163265306123,0.1151900644924096
F,4,8168.163265306123,0.18513823398057191
F#,4,8168.163265306123,0.18311052368590278
D,2,8191.368274582562,0.11988176192126476
D,3,8191.368274582562,0.10380512151629626
E,3,8191.368274582562,0.10093862245944167
A,3,8191.368274582562,0.11314153763991927
