octave,note_name,note_time,magnitude
4,C,9357.054632464275,0.16157798408169002
4,C#,9357.054632464275,0.3886184880342873
4,D,9357.054632464275,0.3771744315002098
4,D#,9357.054632464275,0.1727595368028102
5,C#,9357.054632464275,0.6863008363798999
5,D,9357.054632464275,0.8044955901270415
5,D#,9357.054632464275,0.3145400603751032
5,G#,9357.054632464275,0.1608543432701059
5,A,9357.054632464275,0.19885151115438612
6,D,9357.054632464275,0.10653703132951091
4,C,9380.273130311582,0.11189558148846869
4,C#,9380.273130311582,0.5278124658178005
4,D,9380.273130311582,0.5063646552635054
4,D#,9380.273130311582,0.13409689609833844
5,C,9380.273130311582,0.13994063757291625
5,C#,9380.273130311582,1.1550584557051704
5,D,9380.273130311582,1.4370086950850258
5,D#,9380.273130311582,0.5199162559405224
6,C#,9380.273130311582,0.16660254069601713
6,D,9380.273130311582,0.21183125402194863
4,C#,9403.491628158887,0.4379606402507722
4,D,9403.491628158887,0.5042330316353026
4,D#,9403.491628158887,0.15383189114015025
5,C,9403.491628158887,0.16451077183744733
5,C#,9403.491628158887,1.2410940685015361
5,D,9403.491628158887,1.5132954963745873
5,D#,9403.491628158887,0.5028097526447481
5,A,9403.491628158887,0.103408021326622
6,C#,9403.491628158887,0.15286026718267992
6,D,9403.491628158887,0.18395587770191005
4,C#,9426.710126006192,0.461945849305296
4,D,9426.710126006192,0.5876306360067921
4,D#,9426.710126006192,0.1916331052334214
5,C#,9426.710126006192,1.083537498544842
5,D,9426.710126006192,1.4008737551049906
5,D#,9426.710126006192,0.5008643699766316
6,C#,9426.710126006192,0.1377758132832104
6,D,9426.710126006192,0.18179280860949829
4,C#,9449.928623853499,0.4845878834292316
4,D,9449.928623853499,0.672407995438028
4,D#,9449.928623853499,0.3038242094610731
5,C#,9449.928623853499,0.9541535590403318
5,D,9449.928623853499,1.323207105378181
5,D#,9449.928623853499,0.5123490555598301
6,C#,9449.928623853499,0.13311991195346226
6,D,9449.928623853499,0.18583024011022686
3,A#,9473.147121700806,0.10805081798952369
3,B,9473.147121700806,0.13767270737654272
4,C,9473.147121700806,0.27284590961193605
4,C#,9473.147121700806,0.5539076741336101
4,D,9473.147121700806,0.3062279998985467
4,D#,9473.147121700806,0.12290401344099573
4,E,9473.147121700806,0.13840381795339482
4,F#,9473.147121700806,0.10179525640629612
4,B,9473.147121700806,0.13680428275740994
5,C,9473.147121700806,0.2880703302540611
5,C#,9473.147121700806,0.9032200652256838
5,D,9473.147121700806,1.5148688058485624
5,D#,9473.147121700806,0.7350615862360036
5,E,9473.147121700806,0.10267120538044482
6,C#,9473.147121700806,0.1120445575204129
6,D,9473.147121700806,0.18548200972366327
4,C#,9496.365619548109,0.33668896944047805
4,D,9496.365619548109,0.4620144149735175
4,D#,9496.365619548109,0.22165886685639674
5,C#,9496.365619548109,1.1491432298893038
5,D,9496.365619548109,1.5448071685401423
5,D#,9496.365619548109,0.580830854991595
5,A,9496.365619548109,0.11972684283937518
6,C#,9496.365619548109,0.1393043911319232
6,D,9496.365619548109,0.19522154084178386
4,C#,9519.584117395416,0.33329914346072814
4,D,9519.584117395416,0.29158265634830605
5,C,9519.584117395416,0.1603005466209456
5,C#,9519.584117395416,1.3111015219138467
5,D,9519.584117395416,1.5771312981461374
