octave,note_name,note_time,magnitude
3,A,11655.685919347558,0.16605081383713474
4,C#,11655.685919347558,0.1122525300772015
4,D,11655.685919347558,0.1299419417831831
4,F#,11655.685919347558,0.11575193337180746
4,G#,11655.685919347558,0.10403589848914276
3,G#,11678.904417194864,0.14906837915301852
3,A,11678.904417194864,0.17983622952547446
4,C#,11678.904417194864,0.13278212750328908
4,D,11678.904417194864,0.12846208739429307
4,F#,11678.904417194864,0.10107896169849216
3,G#,11702.122915042171,0.11752419555497992
3,A,11702.122915042171,0.12712814862566651
4,C#,11702.122915042171,0.12652720511956292
4,D,11725.341412889476,0.10345852542270516
3,A#,13257.762270811665,0.11851369005873413
4,B,13257.762270811665,0.15942945224732494
5,C,13257.762270811665,0.21347371968932977
3,F#,15138.460596443443,0.11174166509348
3,G,15138.460596443443,0.12521509247258908
3,G#,15138.460596443443,0.12892898717927892
4,E,15138.460596443443,0.12070483214823509
4,F,15138.460596443443,0.13362271509594595
4,G#,15138.460596443443,0.1091396556328852
4,A,15138.460596443443,0.11742055960091395
3,G,15161.679094290748,0.14318077023634926
4,D,15161.679094290748,0.1047236531785193
4,D#,15161.679094290748,0.14425723105911054
4,E,15161.679094290748,0.10066179734960327
4,G,15161.679094290748,0.12217943388343155
4,G#,15161.679094290748,0.12916857942636922
3,G,15184.897592138053,0.12591644597522192
4,D,15184.897592138053,0.1019150374108017
4,F#,15184.897592138053,0.12708669893602964
4,G,15184.897592138053,0.13151822505878769
4,A,15184.897592138053,0.1122552271400843
3,G#,15208.11608998536,0.10576715573276152
3,B,15208.11608998536,0.11193433553762877
4,C,15208.11608998536,0.14930135874848244
4,G,15208.11608998536,0.11413788821107823
3,G#,15254.55308567997,0.11038287558181319
3,G,15277.771583527277,0.11474213098687695
3,G#,15277.771583527277,0.20328304562401653
3,A,15277.771583527277,0.10348056452960767
4,G#,15277.771583527277,0.1347931699697018
5,D,15277.771583527277,0.10524619704263877
5,D#,15277.771583527277,0.10388525468567998
3,D#,15300.990081374584,0.13662333770191085
3,F#,15300.990081374584,0.1477015685890921
3,G,15300.990081374584,0.2537327535153892
3,G#,15300.990081374584,0.21941907005698705
3,A,15300.990081374584,0.12070669999259784
4,A#,15300.990081374584,0.10936953648878933
5,D,15300.990081374584,0.16103327666955858
5,D#,15300.990081374584,0.14484047118735327
5,B,15300.990081374584,0.10942627309891771
6,C,15300.990081374584,0.11651856222949433
3,D#,15324.20857922189,0.12448801421764592
3,E,15324.20857922189,0.13073632348171374
3,F,15324.20857922189,0.1004183292807868
3,F#,15324.20857922189,0.12163281578363379
3,G,15324.20857922189,0.2279183182071075
3,G#,15324.20857922189,0.11711623624182413
4,D#,15324.20857922189,0.18328870780901826
4,E,15324.20857922189,0.18254620918727005
4,F,15324.20857922189,0.14070786635116195
4,B,15324.20857922189,0.11194428963555413
5,C,15324.20857922189,0.14568479100376405
5,D,15324.20857922189,0.1277363927542746
5,D#,15324.20857922189,0.18617627796117203
5,E,15324.20857922189,0.10308344778883989
3,G,15347.427077069195,0.14395572668439188
3,G#,15347.427077069195,0.11928047733723089
4,D,15347.427077069195,0.16147025159621586
4,D#,15347.427077069195,0.13061478697398987
4,A,15347.427077069195,0.14396015064099638
4,A#,15347.427077069195,0.16760303819837122
4,B,15347.427077069195,0.15590091640891132
5,C,15347.427077069195,0.1158597611901485
5,D,15347.427077069195,0.13610735377204322
6,C,15347.427077069195,0.12844154435800398
6,C#,15347.427077069195,0.11591040961009973
3,D#,15370.645574916502,0.12782853005030795
3,E,15370.645574916502,0.12453072978592594
4,D,15370.645574916502,0.12156001535144614
4,D#,15370.645574916502,0.18562997877811974
4,E,15370.645574916502,0.16003364825420088
4,G,15370.645574916502,0.10350371881744275
4,A,15370.645574916502,0.17925366553370822
4,A#,15370.645574916502,0.17544308328452024
5,D#,15370.645574916502,0.11296240088643394
3,D,15393.864072763809,0.11395045227807164
3,D#,15393.864072763809,0.19707920475056517
3,E,15393.864072763809,0.1592731871560806
4,D#,15393.864072763809,0.10721881231747571
5,C,15393.864072763809,0.13026395651864736
3,D,15417.082570611114,0.11246739972065184
3,D#,15417.082570611114,0.16847108269105945
3,E,15417.082570611114,0.10478806644932832
3,A#,15417.082570611114,0.12102191222175575
3,B,15417.082570611114,0.1285888325170969
4,D#,15417.082570611114,0.17639902386640566
4,E,15417.082570611114,0.11229539539363924
4,G,15417.082570611114,0.10500039884655067
4,G#,15417.082570611114,0.1801041867241002
4,A,15417.082570611114,0.21817760157026173
4,A#,15417.082570611114,0.1765026613726908
5,D#,15417.082570611114,0.11613017962193307
4,F#,15440.301068458419,0.1259570974066355
4,G,15440.301068458419,0.21476870772239054
4,G#,15440.301068458419,0.1719366804311046
4,A,15440.301068458419,0.13043430828385016
4,A#,15440.301068458419,0.15141422031469087
4,B,15440.301068458419,0.17581962077937288
5,C,15440.301068458419,0.15208112364571708
4,F#,15463.519566305726,0.15491746457746192
4,G,15463.519566305726,0.18965738429771753
4,A,15463.519566305726,0.10693702206829366
4,A#,15463.519566305726,0.14809280748937176
4,B,15463.519566305726,0.13322257648434147
5,D,15463.519566305726,0.15585478718389525
5,D#,15463.519566305726,0.2197464855881879
5,E,15463.519566305726,0.1078135892856922
3,D#,15486.73806415303,0.1552279346973549
3,E,15486.73806415303,0.1580535943526458
3,B,15486.73806415303,0.11226749070535154
4,C,15486.73806415303,0.10866962040575018
4,F#,15486.73806415303,0.12143955786627092
4,G,15486.73806415303,0.18442548967704808
4,A#,15486.73806415303,0.16957599788457833
4,B,15486.73806415303,0.10567475627957468
5,D,15486.73806415303,0.13048594825100138
5,D#,15486.73806415303,0.11964860813848865
3,D#,15509.956562000336,0.16070698052672147
3,E,15509.956562000336,0.16475943293863501
3,A,15509.956562000336,0.10348458662698663
3,B,15509.956562000336,0.10321838685011625
4,C,15509.956562000336,0.12734381983974277
4,E,15509.956562000336,0.1104831728449684
4,F,15509.956562000336,0.11538631208527154
4,F#,15509.956562000336,0.17341065217970197
4,G,15509.956562000336,0.16775727097850834
4,A#,15509.956562000336,0.16827745733794117
4,B,15509.956562000336,0.20449984949434752
5,C,15509.956562000336,0.13925285174833046
3,E,15533.175059847643,0.10482225851810194
3,A,15533.175059847643,0.10727554451235122
3,B,15533.175059847643,0.18805827877652656
4,C,15533.175059847643,0.21799519117586869
4,G,15533.175059847643,0.1458636920527784
4,A,15533.175059847643,0.15496184935640758
4,A#,15533.175059847643,0.15314659085235283
4,B,15533.175059847643,0.14815925992014925
5,C,15533.175059847643,0.1873040322441787
3,D#,15556.393557694948,0.10045887331761628
3,E,15556.393557694948,0.12181230597389246
3,G#,15556.393557694948,0.11915437990896353
3,A,15556.393557694948,0.13458222354712315
3,B,15556.393557694948,0.12253929374258644
4,C,15556.393557694948,0.2606313288516124
4,C#,15556.393557694948,0.14705012217704114
4,D#,15556.393557694948,0.10877095558237378
4,E,15556.393557694948,0.13234861052524638
4,F,15556.393557694948,0.1119617250776994
4,G,15556.393557694948,0.17529662801802862
4,A,15556.393557694948,0.12120773240525316
4,A#,15556.393557694948,0.13685039656448839
4,B,15556.393557694948,0.12883831386513842
3,D#,15579.612055542255,0.16200625087002032
3,E,15579.612055542255,0.1608210834830446
3,A,15579.612055542255,0.11144207254337105
3,B,15579.612055542255,0.17133639646817064
4,C,15579.612055542255,0.2077614809153833
4,F#,15579.612055542255,0.14684849058251231
4,G,15579.612055542255,0.2824681863867466
4,G#,15579.612055542255,0.18686405101044767
4,B,15579.612055542255,0.10099549796103117
5,C,15579.612055542255,0.10921629258342641
3,D#,15602.83055338956,0.11408702056822449
3,E,15602.83055338956,0.12079821845482956
3,A,15602.83055338956,0.10523209505082529
3,B,15602.83055338956,0.15709605868323823
4,C,15602.83055338956,0.17590562037248483
4,F#,15602.83055338956,0.12421873847629691
4,G,15602.83055338956,0.1881960411417932
4,C,15626.049051236865,0.10464514411482194
5,E,16229.729995266818,0.12624210011231604
5,D,16601.225960823715,0.1404508910450672
5,D#,16601.225960823715,0.14286836876673076
5,C,17437.091883326728,0.11425252025027337
5,C#,17437.091883326728,0.11686543022186185
5,C#,17576.402870410562,0.1445650616207384
4,C,17599.621368257867,0.1128070972555261
4,C#,17599.621368257867,0.10148589026940706
4,F,17599.621368257867,0.10828938337759268
4,F#,17599.621368257867,0.12915439208672388
4,G,17599.621368257867,0.12476577889188699
4,A#,17599.621368257867,0.14887835898527244
5,C,17599.621368257867,0.23201705540016887
5,C#,17599.621368257867,0.28129271792555804
5,D,17599.621368257867,0.15696263699172866
3,F,19248.134715416585,0.10392785692956164
3,F#,19248.134715416585,0.10926026815293041
3,G,19248.134715416585,0.10951448938142867
3,G#,19248.134715416585,0.129098183557636
3,A,19248.134715416585,0.11074633923165507
3,E,19271.353213263894,0.11827659263709103
3,F,19271.353213263894,0.15986590238225518
3,F#,19271.353213263894,0.13465292166990234
3,G#,19271.353213263894,0.17141905997349272
3,A,19271.353213263894,0.15044773524896995
3,B,19271.353213263894,0.11612097502968985
4,C#,19271.353213263894,0.12825325981299637
4,D,19271.353213263894,0.10509384749115254
4,D#,19271.353213263894,0.1041133086391405
4,E,19271.353213263894,0.10315534031379003
4,F,19271.353213263894,0.21299081825124244
4,F#,19271.353213263894,0.2226942817803518
4,A,19271.353213263894,0.10068847736974117
3,F#,19294.571711111195,0.12444929668838461
3,G#,19294.571711111195,0.10424629710823435
3,A,19294.571711111195,0.2606422281215628
3,A#,19294.571711111195,0.23562372144101237
3,B,19294.571711111195,0.11123894346528067
4,E,19294.571711111195,0.11215945566538948
4,F,19294.571711111195,0.22251864036829266
4,F#,19294.571711111195,0.2157718102932135
4,B,19294.571711111195,0.17704331915232716
5,C,19294.571711111195,0.1426674022938937
5,C#,19294.571711111195,0.10883016344621682
5,D,19294.571711111195,0.11875548917237563
3,F#,19317.790208958504,0.10513512579431725
3,G#,19317.790208958504,0.16993559763693664
3,A,19317.790208958504,0.2403262197733781
3,A#,19317.790208958504,0.12148501344077983
4,C#,19317.790208958504,0.16735565318561807
4,D,19317.790208958504,0.16717568527505844
4,F,19317.790208958504,0.12719762472326557
4,F#,19317.790208958504,0.18307787850531812
4,B,19317.790208958504,0.12666908826068654
5,C,19317.790208958504,0.19781875774593854
3,A,19341.00870680581,0.10237313488332263
4,C#,19341.00870680581,0.13254350289367745
4,D,19341.00870680581,0.20308827949229266
4,D#,19341.00870680581,0.1693804092426358
4,E,19341.00870680581,0.148497093459449
4,F,19341.00870680581,0.1377199366292241
4,G,19341.00870680581,0.12577197742219848
4,G#,19341.00870680581,0.1473765134983012
4,D,19364.227204653114,0.12482489044829032
4,F#,19364.227204653114,0.13697881765138845
4,F#,19387.445702500423,0.10557510101063965
3,D,19433.88269819503,0.10359125717613371
3,B,19433.88269819503,0.11797969330308809
4,C,19433.88269819503,0.14539759103773325
4,C#,19433.88269819503,0.14504315168874832
2,G#,19457.10119604234,0.11906455441892148
2,A,19457.10119604234,0.1212190217040347
3,C#,19457.10119604234,0.1094880446492024
3,D,19457.10119604234,0.10261823914974047
4,C#,19457.10119604234,0.1394316380219519
4,D,19457.10119604234,0.11034701445690179
2,G#,19480.319693889644,0.13751166243697827
2,A,19480.319693889644,0.13843735430025028
3,B,19480.319693889644,0.12227715257535232
4,A,19480.319693889644,0.13170341164475077
4,A#,19480.319693889644,0.10094527828108184
5,C#,19480.319693889644,0.1275536527604212
5,D,19480.319693889644,0.10059380731777894
2,G#,19503.538191736952,0.12370878664744683
2,A,19503.538191736952,0.11494517058009997
3,A,19503.538191736952,0.10182860787064248
3,A#,19503.538191736952,0.1286254389136553
3,A,19549.975187431563,0.12473737037810388
4,B,19549.975187431563,0.12359871516936558
5,C,19549.975187431563,0.13907989598864204
3,G#,19573.193685278868,0.11387090693216992
3,A,19573.193685278868,0.14803707530148932
4,G,19573.193685278868,0.13351548809964525
5,C#,19573.193685278868,0.10559742045399872
3,G#,19596.412183126173,0.13263452284898247
3,A,19596.412183126173,0.1387684699003105
4,D,19596.412183126173,0.11323618855558924
4,B,19596.412183126173,0.10762117438567521
5,C#,19596.412183126173,0.17017278368491418
5,D,19596.412183126173,0.15770198013931552
3,A,19619.630680973478,0.10489739927331215
4,B,19619.630680973478,0.1543097811409281
5,D#,19619.630680973478,0.11956537773540496
5,E,19619.630680973478,0.1761635472263642
5,F,19619.630680973478,0.173469206564093
5,F#,19619.630680973478,0.11021288603038744
2,G#,19642.849178820787,0.10013388327093442
4,B,19642.849178820787,0.12167468826463758
5,C#,19642.849178820787,0.11227887339372829
5,D,19642.849178820787,0.11519459283428593
5,D#,19642.849178820787,0.1382949854026158
5,E,19642.849178820787,0.12050261747699753
5,F,19642.849178820787,0.1082859261766291
4,C#,19712.504672362706,0.10355105846763178
4,D,19712.504672362706,0.16882380801153765
4,A,19712.504672362706,0.12518721321304854
4,C#,19735.723170210007,0.12803362824715106
4,D,19735.723170210007,0.16327013107043722
4,A,19735.723170210007,0.11062160637902925
4,D,19758.941668057316,0.18539216701889807
4,D#,19758.941668057316,0.13257074503429955
4,C#,19782.16016590462,0.11295876860612344
4,D,19782.16016590462,0.12409565648109806
4,C#,19805.378663751926,0.11276808026363172
4,D,19805.378663751926,0.1004866211550821
5,C,20618.02608840763,0.1110199438803405
4,B,21035.95904965914,0.12069721812261987
3,G,22986.312868832832,0.10579565872876243
3,G#,22986.312868832832,0.1186268709621348
3,F#,23009.53136668014,0.11229177948774553
3,G,23009.53136668014,0.10360890943280267
3,G#,23009.53136668014,0.1668632248725653
3,F#,23032.749864527446,0.13268275431902984
3,G,23032.749864527446,0.18743207941693454
3,G#,23032.749864527446,0.17633520732234437
4,C,23032.749864527446,0.12031273729432373
4,C#,23032.749864527446,0.10916775162426122
4,D#,23032.749864527446,0.10765114805836533
4,E,23032.749864527446,0.20577064321940777
4,F,23032.749864527446,0.1613242290906608
4,A#,23032.749864527446,0.11472914151876944
4,B,23032.749864527446,0.10979280352975053
3,B,23055.96836237475,0.12604807105918614
4,D,23055.96836237475,0.10170226858509361
4,D#,23055.96836237475,0.18821481351587577
4,E,23055.96836237475,0.1468878932145034
4,F#,23079.18686022206,0.1203231892276469
4,G,23079.18686022206,0.17473634871034205
4,G#,23079.18686022206,0.13896632993868097
5,C,23079.18686022206,0.10626461860027994
4,C,23102.405358069365,0.10354809024173695
4,F#,23102.405358069365,0.11122973457287527
4,G,23102.405358069365,0.13434564309981575
5,D,23102.405358069365,0.10560083992547299
4,C,23125.623855916667,0.10430474499370408
4,A,23125.623855916667,0.11779961856467007
5,C,23125.623855916667,0.13048679241003044
3,F,23148.842353763976,0.13172193765186724
4,D,23148.842353763976,0.10287826685305516
4,D#,23148.842353763976,0.15787946691975774
3,F,23172.06085161128,0.15684541308199645
3,F#,23172.06085161128,0.16247828487950208
3,G#,23172.06085161128,0.11732090302852337
4,D,23172.06085161128,0.10092663253226287
4,E,23172.06085161128,0.10570123556436686
5,C#,23172.06085161128,0.10965397573262607
3,F,23195.279349458586,0.10529413568865208
3,F#,23195.279349458586,0.23006860764035858
3,G,23195.279349458586,0.18319131344770606
3,G#,23195.279349458586,0.2030463139934548
3,A,23195.279349458586,0.10410418331642153
5,D,23195.279349458586,0.11941514650386728
3,F#,23218.497847305895,0.25240883496990313
3,G,23218.497847305895,0.3091693213242607
3,G#,23218.497847305895,0.2083555771999524
4,C#,23218.497847305895,0.11541390250933142
4,E,23218.497847305895,0.12563830776626253
4,F,23218.497847305895,0.10381419658017856
4,A#,23218.497847305895,0.10214773238068911
3,F,23241.7163451532,0.10020931676683587
3,F#,23241.7163451532,0.12225963644328315
3,G,23241.7163451532,0.17891248113389407
3,A,23241.7163451532,0.11603043613501098
3,A#,23241.7163451532,0.10466339930235882
4,G#,23241.7163451532,0.10367811355800617
5,C#,23241.7163451532,0.12562177339251807
3,D,23264.934843000505,0.10597949589317125
3,G,23264.934843000505,0.12498255517160645
3,G#,23264.934843000505,0.16763276487993534
3,A,23264.934843000505,0.1352660492532539
4,C#,23264.934843000505,0.12268765527379157
4,D,23264.934843000505,0.1865866339131593
4,D#,23264.934843000505,0.13139841183778542
4,G,23264.934843000505,0.18220429652814277
4,G#,23264.934843000505,0.145885449461898
4,A,23264.934843000505,0.13880121559196942
4,A#,23264.934843000505,0.16016821970891615
5,C,23264.934843000505,0.12545216342566282
5,C#,23264.934843000505,0.13362031499152124
5,D,23264.934843000505,0.16091007609823735
3,D#,23288.15334084781,0.11121625655843292
3,E,23288.15334084781,0.13352193267395607
3,A,23288.15334084781,0.12970946383783113
3,A#,23288.15334084781,0.12296249211000189
3,B,23288.15334084781,0.1673239037458133
4,C,23288.15334084781,0.21125958504614756
4,C#,23288.15334084781,0.17987303080051298
4,D,23288.15334084781,0.14551787046167994
4,D#,23288.15334084781,0.2580753458878858
4,E,23288.15334084781,0.14387821790218733
4,G,23288.15334084781,0.24352739099029572
4,G#,23288.15334084781,0.1183989081016429
4,A#,23288.15334084781,0.13135520252023294
5,D,23288.15334084781,0.18690396944614088
5,D#,23288.15334084781,0.13547846086821438
3,D#,23311.371838695115,0.13644347453398628
3,E,23311.371838695115,0.1887453776278568
3,G#,23311.371838695115,0.12268584964284718
3,A,23311.371838695115,0.11234676621701103
3,B,23311.371838695115,0.16675372191167706
4,C,23311.371838695115,0.1602495740036262
4,D,23311.371838695115,0.21131858362739245
4,D#,23311.371838695115,0.2825529785193168
4,E,23311.371838695115,0.21046488595867688
4,F,23311.371838695115,0.12848671065564535
4,G,23311.371838695115,0.155665321576848
5,D,23311.371838695115,0.11576342177816938
5,D#,23311.371838695115,0.11757179986579001
3,E,23334.590336542424,0.17844187432416886
3,F,23334.590336542424,0.1365088283393097
3,A,23334.590336542424,0.14803846222576167
3,A#,23334.590336542424,0.12890562596713795
3,B,23334.590336542424,0.12508074190223595
4,C,23334.590336542424,0.2093283339296311
4,C#,23334.590336542424,0.11739986865374129
4,E,23334.590336542424,0.11126060708218957
4,F,23334.590336542424,0.14708842150371287
4,F#,23334.590336542424,0.17856305553622046
4,G,23334.590336542424,0.14325880853699804
3,E,23357.80883438973,0.17061700293957258
3,G#,23357.80883438973,0.11269352384139543
3,A,23357.80883438973,0.13797264687589894
3,B,23357.80883438973,0.21048472916778083
4,C,23357.80883438973,0.2656055425624956
4,C#,23357.80883438973,0.102788402196023
4,A,23357.80883438973,0.10564632690343664
5,C,23357.80883438973,0.16819452444994232
5,C#,23357.80883438973,0.13887909308068638
5,D,23357.80883438973,0.12253008615388965
5,D#,23357.80883438973,0.11523760590082685
3,E,23381.027332237034,0.15491073622982116
3,F,23381.027332237034,0.11132145472862806
3,G#,23381.027332237034,0.1043468326306358
3,A,23381.027332237034,0.12281468405742575
4,C,23381.027332237034,0.1551064941675009
4,E,23381.027332237034,0.10926718705655411
4,G,23381.027332237034,0.11465790334197558
4,B,23381.027332237034,0.12833337057924227
5,C,23381.027332237034,0.11789340437080448
3,B,23404.245830084343,0.17259465616031602
4,C,23404.245830084343,0.17202255623806442
4,D,23404.245830084343,0.1436195767611042
4,D#,23404.245830084343,0.2589478298100953
4,E,23404.245830084343,0.14307228996924135
4,F#,23404.245830084343,0.1112082162638917
4,G,23404.245830084343,0.20379243650210635
4,G#,23404.245830084343,0.1688042909221626
4,A,23404.245830084343,0.1508227131758211
4,A#,23404.245830084343,0.12828143230986247
3,B,23427.464327931644,0.14041881440535336
4,C,23427.464327931644,0.23541796551851105
4,C#,23427.464327931644,0.1618604684979731
4,D,23427.464327931644,0.15867026188904895
4,E,23427.464327931644,0.12259431485580281
4,G,23427.464327931644,0.1519154288170892
4,G#,23427.464327931644,0.10873586481988123
4,A,23427.464327931644,0.11993119604943052
4,A#,23427.464327931644,0.11908508082588186
3,B,23450.682825778953,0.12460299662839426
4,C,23450.682825778953,0.11396115759767
4,D,23450.682825778953,0.12784905605545416
4,D#,23450.682825778953,0.19310206680915504
4,E,23450.682825778953,0.14925722535396063
4,G,23450.682825778953,0.10639729675262082
4,C,23473.901323626258,0.1073166614804456
4,G,23473.901323626258,0.12225909782190922
4,G,23497.119821473563,0.10372474886486786
4,B,24402.641237518495,0.18129159987356697
5,C,24402.641237518495,0.17965132155584176
4,B,24425.8597353658,0.10701155911528752
5,C,24425.8597353658,0.17038754708939577
5,C#,24425.8597353658,0.10187832973345674
4,G,25679.658619120317,0.1257354311366523
4,G,25888.625099746074,0.11199552589574094
3,G#,27490.701451210178,0.11085585305996082
3,A,27490.701451210178,0.16601292712888283
3,A#,27490.701451210178,0.13087116411716998
3,B,27490.701451210178,0.10639641303695765
4,C,27490.701451210178,0.10102410672444541
4,D#,27490.701451210178,0.10084435021360914
4,E,27490.701451210178,0.11360853264446605
4,F,27490.701451210178,0.13477808031062055
4,F#,27490.701451210178,0.13548268004744807
3,A,27513.919949057483,0.14426644892019064
3,A#,27513.919949057483,0.1587969661617888
3,B,27513.919949057483,0.10223499523244775
4,C#,27513.919949057483,0.1614917768920419
4,D,27513.919949057483,0.1945521849822647
4,G#,27513.919949057483,0.10722849906725566
4,A,27513.919949057483,0.14898234706612298
4,B,27513.919949057483,0.12985279865136373
5,C,27513.919949057483,0.10639082294472565
5,C#,27513.919949057483,0.15237917746730625
5,D,27513.919949057483,0.10689292509852459
4,D,27537.13844690479,0.16343269647755845
4,G#,27537.13844690479,0.10914002109780063
4,A,27537.13844690479,0.18316942600471806
4,B,27537.13844690479,0.12002357725576324
5,C,27537.13844690479,0.12659643165821874
3,A,27560.356944752093,0.10307708883384087
4,C#,27560.356944752093,0.10982249189967414
4,D,27560.356944752093,0.138551170148556
4,A,27560.356944752093,0.1759758524251673
4,A#,27560.356944752093,0.14201616841911902
4,B,27560.356944752093,0.18991099267895312
5,C,27560.356944752093,0.12162553847102031
5,D,27560.356944752093,0.12211013985222244
5,D#,27560.356944752093,0.1082542528732178
2,A,27583.575442599402,0.10457248334763915
3,G#,27583.575442599402,0.11227455327093563
4,D#,27583.575442599402,0.10003031731996628
4,E,27583.575442599402,0.1936303078752213
4,F,27583.575442599402,0.12988400424108487
4,G,27583.575442599402,0.11339575577993606
4,G#,27583.575442599402,0.12230203289875827
4,B,27583.575442599402,0.10219569708619469
5,C,27583.575442599402,0.11624703460281352
2,A,27606.793940446707,0.11858885676870837
3,G#,27606.793940446707,0.12368411682725858
3,A,27606.793940446707,0.12771905024249536
5,C,27606.793940446707,0.11374472887978514
3,G#,27630.012438294012,0.11227823539239173
3,A#,27630.012438294012,0.10374805205467137
3,B,27630.012438294012,0.1164182445610591
4,C#,27630.012438294012,0.13604051186375204
4,D,27630.012438294012,0.13110604655365837
2,B,27653.23093614132,0.10489407769848885
3,F,27653.23093614132,0.10921347364615917
3,F#,27653.23093614132,0.10968665635615496
3,B,27653.23093614132,0.16861355077644194
4,C,27653.23093614132,0.13017936751475606
4,D,27653.23093614132,0.1398232917867155
4,B,27653.23093614132,0.14167062271010827
5,C,27653.23093614132,0.1467914754606103
3,A#,27676.449433988626,0.1745095849860809
3,B,27676.449433988626,0.15388021428199455
4,C#,27676.449433988626,0.14191999940750602
4,D,27676.449433988626,0.13781848452028245
4,G#,27676.449433988626,0.11247063865459195
4,A,27676.449433988626,0.11921102085997691
3,A#,27699.667931835927,0.12601753762495924
3,B,27699.667931835927,0.1327278131414928
4,G#,27699.667931835927,0.11781363785197617
4,A,27699.667931835927,0.13343010711117312
4,A#,27699.667931835927,0.11689831464465505
4,B,27699.667931835927,0.1548182483461635
5,C,27699.667931835927,0.11096625624000704
